Zipcode,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
10010.0,2020,2,240,54.83870967741935
10010.0,2020,3,249,3.75
10010.0,2021,0,238,-4.417670682730924
10010.0,2021,1,237,-0.42016806722689076
10010.0,2021,2,262,10.548523206751055
10010.0,2021,3,256,-2.2900763358778624
10010.0,2022,0,351,37.109375
10010.0,2022,1,334,-4.843304843304843
10010.0,2022,2,270,-19.16167664670659
10010.0,2022,3,291,7.777777777777778
10010.0,2023,0,279,-4.123711340206185
10010.0,2023,1,313,12.186379928315413
10011.0,2006,0,811,
10011.0,2006,1,838,3.3292231812577064
10011.0,2006,2,919,9.665871121718377
10011.0,2006,3,859,-6.528835690968444
10011.0,2007,0,889,3.4924330616996504
10011.0,2007,1,864,-2.81214848143982
10011.0,2007,2,857,-0.8101851851851851
10011.0,2007,3,846,-1.2835472578763127
10011.0,2008,0,842,-0.4728132387706856
10011.0,2008,1,892,5.938242280285035
10011.0,2008,2,944,5.829596412556054
10011.0,2008,3,929,-1.5889830508474576
10011.0,2009,0,918,-1.1840688912809472
10011.0,2009,1,927,0.9803921568627451
10011.0,2009,2,906,-2.26537216828479
10011.0,2009,3,819,-9.602649006622517
10011.0,2010,0,800,-2.31990231990232
10011.0,2010,1,758,-5.25
10011.0,2010,2,797,5.145118733509235
10011.0,2010,3,790,-0.8782936010037641
10011.0,2011,0,680,-13.924050632911392
10011.0,2011,1,864,27.058823529411764
10011.0,2011,2,899,4.050925925925926
10011.0,2011,3,803,-10.678531701890991
10011.0,2012,0,842,4.85678704856787
10011.0,2012,1,878,4.275534441805226
10011.0,2012,2,904,2.9612756264236904
10011.0,2012,3,633,-29.97787610619469
10011.0,2013,0,962,51.97472353870458
10011.0,2013,1,908,-5.613305613305614
10011.0,2013,2,1055,16.189427312775333
10011.0,2013,3,1005,-4.739336492890995
10011.0,2014,0,919,-8.55721393034826
10011.0,2014,1,979,6.528835690968444
10011.0,2014,2,998,1.940755873340143
10011.0,2014,3,877,-12.124248496993987
10011.0,2015,0,898,2.394526795895097
10011.0,2015,1,939,4.565701559020044
10011.0,2015,2,1137,21.08626198083067
10011.0,2015,3,923,-18.82145998240985
10011.0,2016,0,902,-2.275189599133261
10011.0,2016,1,824,-8.647450110864744
10011.0,2016,2,739,-10.315533980582524
10011.0,2016,3,800,8.254397834912043
10011.0,2017,0,645,-19.375
10011.0,2017,1,717,11.162790697674419
10011.0,2017,2,791,10.320781032078104
10011.0,2017,3,659,-16.68773704171934
10011.0,2018,0,613,-6.980273141122914
10011.0,2018,1,539,-12.071778140293638
10011.0,2018,2,540,0.1855287569573284
10011.0,2018,3,483,-10.555555555555555
10011.0,2019,0,428,-11.387163561076605
10011.0,2019,1,492,14.953271028037381
10011.0,2019,2,563,14.43089430894309
10011.0,2019,3,418,-25.754884547069274
10011.0,2020,0,408,-2.3923444976076556
10011.0,2020,1,295,-27.696078431372552
10011.0,2020,2,263,-10.847457627118644
10011.0,2020,3,337,28.13688212927757
10011.0,2021,0,330,-2.0771513353115725
10011.0,2021,1,325,-1.5151515151515151
10011.0,2021,2,392,20.615384615384617
10011.0,2021,3,415,5.86734693877551
10011.0,2022,0,315,-24.096385542168676
10011.0,2022,1,498,58.0952380952381
10011.0,2022,2,432,-13.253012048192772
10011.0,2022,3,362,-16.203703703703702
10011.0,2023,0,460,27.071823204419886
10011.0,2023,1,474,3.0434782608695654
10012.0,2006,0,360,
10012.0,2006,1,372,3.3333333333333335
10012.0,2006,2,374,0.5376344086021506
10012.0,2006,3,402,7.4866310160427805
10012.0,2007,0,349,-13.184079601990051
10012.0,2007,1,351,0.5730659025787965
10012.0,2007,2,412,17.37891737891738
10012.0,2007,3,443,7.524271844660194
10012.0,2008,0,502,13.31828442437923
10012.0,2008,1,554,10.358565737051793
10012.0,2008,2,438,-20.938628158844764
10012.0,2008,3,406,-7.30593607305936
10012.0,2009,0,521,28.32512315270936
10012.0,2009,1,471,-9.596928982725528
10012.0,2009,2,495,5.095541401273886
10012.0,2009,3,451,-8.88888888888889
10012.0,2010,0,513,13.747228381374724
10012.0,2010,1,535,4.28849902534113
10012.0,2010,2,482,-9.906542056074766
10012.0,2010,3,596,23.651452282157674
10012.0,2011,0,462,-22.483221476510067
10012.0,2011,1,579,25.324675324675322
10012.0,2011,2,508,-12.26252158894646
10012.0,2011,3,638,25.590551181102363
10012.0,2012,0,560,-12.225705329153605
10012.0,2012,1,564,0.7142857142857143
10012.0,2012,2,561,-0.5319148936170213
10012.0,2012,3,412,-26.559714795008915
10012.0,2013,0,454,10.194174757281553
10012.0,2013,1,517,13.876651982378855
10012.0,2013,2,474,-8.317214700193423
10012.0,2013,3,458,-3.375527426160337
10012.0,2014,0,432,-5.676855895196507
10012.0,2014,1,509,17.824074074074073
10012.0,2014,2,459,-9.823182711198427
10012.0,2014,3,420,-8.49673202614379
10012.0,2015,0,307,-26.904761904761905
10012.0,2015,1,408,32.89902280130293
10012.0,2015,2,403,-1.2254901960784315
10012.0,2015,3,412,2.2332506203473943
10012.0,2016,0,535,29.85436893203883
10012.0,2016,1,330,-38.31775700934579
10012.0,2016,2,293,-11.212121212121213
10012.0,2016,3,270,-7.849829351535837
10012.0,2017,0,305,12.962962962962962
10012.0,2017,1,333,9.180327868852459
10012.0,2017,2,291,-12.612612612612612
10012.0,2017,3,301,3.436426116838488
10012.0,2018,0,304,0.9966777408637874
10012.0,2018,1,267,-12.171052631578947
10012.0,2018,2,210,-21.34831460674157
10012.0,2018,3,169,-19.523809523809526
10012.0,2019,0,165,-2.366863905325444
10012.0,2019,1,155,-6.0606060606060606
10012.0,2019,2,162,4.516129032258064
10012.0,2019,3,155,-4.320987654320987
10012.0,2020,0,155,0.0
10012.0,2020,1,282,81.93548387096774
10012.0,2020,2,45,-84.04255319148936
10012.0,2020,3,69,53.333333333333336
10012.0,2021,0,80,15.942028985507244
10012.0,2021,1,75,-6.25
10012.0,2021,2,103,37.333333333333336
10012.0,2021,3,114,10.679611650485436
10012.0,2022,0,96,-15.789473684210526
10012.0,2022,1,152,58.333333333333336
10012.0,2022,2,249,63.81578947368421
10012.0,2022,3,204,-18.072289156626507
10012.0,2023,0,187,-8.333333333333332
10012.0,2023,1,214,14.43850267379679
10013.0,2006,0,1233,
10013.0,2006,1,1212,-1.70316301703163
10013.0,2006,2,1237,2.0627062706270625
10013.0,2006,3,1008,-18.512530315278898
10013.0,2007,0,1313,30.257936507936506
10013.0,2007,1,1388,5.712109672505712
10013.0,2007,2,1323,-4.68299711815562
10013.0,2007,3,1386,4.761904761904762
10013.0,2008,0,1410,1.7316017316017316
10013.0,2008,1,1370,-2.8368794326241136
10013.0,2008,2,1373,0.21897810218978103
10013.0,2008,3,1362,-0.8011653313911145
10013.0,2009,0,1496,9.838472834067549
10013.0,2009,1,1539,2.874331550802139
10013.0,2009,2,1444,-6.172839506172839
10013.0,2009,3,1391,-3.6703601108033244
10013.0,2010,0,1400,0.6470165348670022
10013.0,2010,1,1492,6.571428571428571
10013.0,2010,2,1190,-20.241286863270776
10013.0,2010,3,1331,11.848739495798318
10013.0,2011,0,1126,-15.401953418482345
10013.0,2011,1,1196,6.216696269982238
10013.0,2011,2,1003,-16.137123745819398
10013.0,2011,3,1276,27.218344965104684
10013.0,2012,0,1311,2.74294670846395
10013.0,2012,1,1333,1.6781083142639208
10013.0,2012,2,1343,0.7501875468867216
10013.0,2012,3,992,-26.135517498138494
10013.0,2013,0,1270,28.024193548387093
10013.0,2013,1,1380,8.661417322834646
10013.0,2013,2,1413,2.391304347826087
10013.0,2013,3,1164,-17.62208067940552
10013.0,2014,0,1324,13.745704467353953
10013.0,2014,1,1445,9.138972809667674
10013.0,2014,2,1282,-11.280276816608996
10013.0,2014,3,1198,-6.5522620904836195
10013.0,2015,0,1111,-7.262103505843072
10013.0,2015,1,1196,7.650765076507652
10013.0,2015,2,1249,4.431438127090301
10013.0,2015,3,1321,5.764611689351481
10013.0,2016,0,1179,-10.749432248296745
10013.0,2016,1,1262,7.039864291772689
10013.0,2016,2,1276,1.109350237717908
10013.0,2016,3,1033,-19.043887147335422
10013.0,2017,0,1071,3.6786060019361084
10013.0,2017,1,1143,6.722689075630252
10013.0,2017,2,1137,-0.5249343832020997
10013.0,2017,3,1087,-4.397537379067722
10013.0,2018,0,1099,1.1039558417663293
10013.0,2018,1,1136,3.3666969972702456
10013.0,2018,2,983,-13.468309859154928
10013.0,2018,3,947,-3.6622583926754833
10013.0,2019,0,852,-10.03167898627244
10013.0,2019,1,1002,17.6056338028169
10013.0,2019,2,1055,5.289421157684631
10013.0,2019,3,1021,-3.2227488151658767
10013.0,2020,0,848,-16.94417238001959
10013.0,2020,1,310,-63.443396226415096
10013.0,2020,2,381,22.903225806451612
10013.0,2020,3,475,24.671916010498688
10013.0,2021,0,551,16.0
10013.0,2021,1,652,18.330308529945555
10013.0,2021,2,787,20.705521472392636
10013.0,2021,3,728,-7.496823379923762
10013.0,2022,0,716,-1.6483516483516485
10013.0,2022,1,814,13.687150837988826
10013.0,2022,2,776,-4.668304668304668
10013.0,2022,3,913,17.65463917525773
10013.0,2023,0,927,1.5334063526834611
10013.0,2023,1,728,-21.467098166127293
10014.0,2006,0,478,
10014.0,2006,1,595,24.476987447698743
10014.0,2006,2,553,-7.0588235294117645
10014.0,2006,3,458,-17.17902350813743
10014.0,2007,0,509,11.135371179039302
10014.0,2007,1,620,21.807465618860512
10014.0,2007,2,658,6.129032258064516
10014.0,2007,3,587,-10.790273556231003
10014.0,2008,0,520,-11.41396933560477
10014.0,2008,1,697,34.03846153846154
10014.0,2008,2,687,-1.4347202295552368
10014.0,2008,3,645,-6.11353711790393
10014.0,2009,0,681,5.5813953488372094
10014.0,2009,1,725,6.4610866372980915
10014.0,2009,2,662,-8.689655172413794
10014.0,2009,3,655,-1.0574018126888218
10014.0,2010,0,664,1.3740458015267176
10014.0,2010,1,739,11.295180722891567
10014.0,2010,2,779,5.412719891745602
10014.0,2010,3,590,-24.261874197689345
10014.0,2011,0,589,-0.1694915254237288
10014.0,2011,1,799,35.653650254668925
10014.0,2011,2,702,-12.14017521902378
10014.0,2011,3,719,2.4216524216524213
10014.0,2012,0,659,-8.344923504867872
10014.0,2012,1,617,-6.373292867981791
10014.0,2012,2,656,6.3209076175040515
10014.0,2012,3,526,-19.817073170731707
10014.0,2013,0,618,17.490494296577946
10014.0,2013,1,681,10.194174757281553
10014.0,2013,2,674,-1.0279001468428781
10014.0,2013,3,628,-6.824925816023739
10014.0,2014,0,620,-1.2738853503184715
10014.0,2014,1,728,17.419354838709676
10014.0,2014,2,710,-2.4725274725274726
10014.0,2014,3,578,-18.591549295774648
10014.0,2015,0,450,-22.145328719723185
10014.0,2015,1,563,25.11111111111111
10014.0,2015,2,515,-8.52575488454707
10014.0,2015,3,376,-26.990291262135923
10014.0,2016,0,384,2.127659574468085
10014.0,2016,1,332,-13.541666666666666
10014.0,2016,2,303,-8.734939759036145
10014.0,2016,3,355,17.16171617161716
10014.0,2017,0,399,12.394366197183098
10014.0,2017,1,377,-5.513784461152882
10014.0,2017,2,410,8.753315649867375
10014.0,2017,3,376,-8.292682926829269
10014.0,2018,0,349,-7.180851063829788
10014.0,2018,1,331,-5.157593123209169
10014.0,2018,2,351,6.042296072507553
10014.0,2018,3,315,-10.256410256410255
10014.0,2019,0,240,-23.809523809523807
10014.0,2019,1,285,18.75
10014.0,2019,2,378,32.631578947368425
10014.0,2019,3,311,-17.724867724867725
10014.0,2020,0,298,-4.180064308681672
10014.0,2020,1,287,-3.691275167785235
10014.0,2020,2,192,-33.10104529616725
10014.0,2020,3,274,42.70833333333333
10014.0,2021,0,189,-31.02189781021898
10014.0,2021,1,225,19.047619047619047
10014.0,2021,2,269,19.555555555555557
10014.0,2021,3,265,-1.486988847583643
10014.0,2022,0,257,-3.018867924528302
10014.0,2022,1,357,38.91050583657588
10014.0,2022,2,313,-12.324929971988796
10014.0,2022,3,279,-10.86261980830671
10014.0,2023,0,355,27.24014336917563
10014.0,2023,1,340,-4.225352112676056
10016.0,2006,0,390,
10016.0,2006,1,374,-4.102564102564102
10016.0,2006,2,385,2.941176470588235
10016.0,2006,3,384,-0.2597402597402597
10016.0,2007,0,408,6.25
10016.0,2007,1,489,19.852941176470587
10016.0,2007,2,516,5.521472392638037
10016.0,2007,3,440,-14.728682170542637
10016.0,2008,0,498,13.18181818181818
10016.0,2008,1,396,-20.481927710843372
10016.0,2008,2,424,7.07070707070707
10016.0,2008,3,384,-9.433962264150944
10016.0,2009,0,573,49.21875
10016.0,2009,1,480,-16.230366492146597
10016.0,2009,2,427,-11.041666666666666
10016.0,2009,3,390,-8.665105386416862
10016.0,2010,0,440,12.82051282051282
10016.0,2010,1,431,-2.0454545454545454
10016.0,2010,2,451,4.640371229698376
10016.0,2010,3,479,6.208425720620843
10016.0,2011,0,514,7.306889352818372
10016.0,2011,1,534,3.8910505836575875
10016.0,2011,2,375,-29.775280898876407
10016.0,2011,3,472,25.866666666666667
10016.0,2012,0,469,-0.6355932203389831
10016.0,2012,1,512,9.168443496801707
10016.0,2012,2,528,3.125
10016.0,2012,3,422,-20.075757575757574
10016.0,2013,0,489,15.876777251184834
10016.0,2013,1,478,-2.2494887525562373
10016.0,2013,2,420,-12.133891213389122
10016.0,2013,3,386,-8.095238095238095
10016.0,2014,0,393,1.8134715025906734
10016.0,2014,1,437,11.195928753180661
10016.0,2014,2,412,-5.720823798627003
10016.0,2014,3,323,-21.601941747572813
10016.0,2015,0,322,-0.30959752321981426
10016.0,2015,1,375,16.459627329192546
10016.0,2015,2,523,39.46666666666667
10016.0,2015,3,450,-13.957934990439771
10016.0,2016,0,438,-2.666666666666667
10016.0,2016,1,283,-35.38812785388128
10016.0,2016,2,284,0.35335689045936397
10016.0,2016,3,369,29.929577464788732
10016.0,2017,0,324,-12.195121951219512
10016.0,2017,1,320,-1.2345679012345678
10016.0,2017,2,259,-19.0625
10016.0,2017,3,306,18.146718146718147
10016.0,2018,0,318,3.9215686274509802
10016.0,2018,1,254,-20.125786163522015
10016.0,2018,2,234,-7.874015748031496
10016.0,2018,3,174,-25.64102564102564
10016.0,2019,0,223,28.160919540229884
10016.0,2019,1,253,13.452914798206278
10016.0,2019,2,210,-16.99604743083004
10016.0,2019,3,185,-11.904761904761903
10016.0,2020,0,121,-34.5945945945946
10016.0,2020,1,111,-8.264462809917356
10016.0,2020,2,71,-36.03603603603604
10016.0,2020,3,106,49.29577464788733
10016.0,2021,0,149,40.56603773584906
10016.0,2021,1,132,-11.409395973154362
10016.0,2021,2,164,24.242424242424242
10016.0,2021,3,127,-22.5609756097561
10016.0,2022,0,167,31.496062992125985
10016.0,2022,1,186,11.377245508982035
10016.0,2022,2,178,-4.301075268817205
10016.0,2022,3,169,-5.056179775280898
10016.0,2023,0,160,-5.325443786982249
10016.0,2023,1,205,28.125
10017.0,2006,0,194,
10017.0,2006,1,229,18.04123711340206
10017.0,2006,2,226,-1.3100436681222707
10017.0,2006,3,205,-9.29203539823009
10017.0,2007,0,261,27.31707317073171
10017.0,2007,1,220,-15.708812260536398
10017.0,2007,2,246,11.818181818181818
10017.0,2007,3,206,-16.260162601626014
10017.0,2008,0,239,16.019417475728158
10017.0,2008,1,168,-29.707112970711297
10017.0,2008,2,196,16.666666666666664
10017.0,2008,3,198,1.0204081632653061
10017.0,2009,0,292,47.474747474747474
10017.0,2009,1,218,-25.34246575342466
10017.0,2009,2,208,-4.587155963302752
10017.0,2009,3,208,0.0
10017.0,2010,0,228,9.615384615384617
10017.0,2010,1,239,4.824561403508771
10017.0,2010,2,232,-2.928870292887029
10017.0,2010,3,201,-13.36206896551724
10017.0,2011,0,207,2.9850746268656714
10017.0,2011,1,252,21.73913043478261
10017.0,2011,2,184,-26.984126984126984
10017.0,2011,3,172,-6.521739130434782
10017.0,2012,0,202,17.441860465116278
10017.0,2012,1,157,-22.277227722772277
10017.0,2012,2,213,35.6687898089172
10017.0,2012,3,240,12.676056338028168
10017.0,2013,0,263,9.583333333333334
10017.0,2013,1,243,-7.604562737642586
10017.0,2013,2,220,-9.465020576131687
10017.0,2013,3,245,11.363636363636363
10017.0,2014,0,270,10.204081632653061
10017.0,2014,1,215,-20.37037037037037
10017.0,2014,2,289,34.418604651162795
10017.0,2014,3,203,-29.757785467128027
10017.0,2015,0,236,16.25615763546798
10017.0,2015,1,227,-3.8135593220338984
10017.0,2015,2,231,1.762114537444934
10017.0,2015,3,249,7.792207792207792
10017.0,2016,0,348,39.75903614457831
10017.0,2016,1,281,-19.25287356321839
10017.0,2016,2,174,-38.07829181494662
10017.0,2016,3,189,8.620689655172415
10017.0,2017,0,184,-2.6455026455026456
10017.0,2017,1,215,16.847826086956523
10017.0,2017,2,196,-8.837209302325581
10017.0,2017,3,226,15.306122448979592
10017.0,2018,0,226,0.0
10017.0,2018,1,168,-25.663716814159294
10017.0,2018,2,147,-12.5
10017.0,2018,3,145,-1.3605442176870748
10017.0,2019,0,185,27.586206896551722
10017.0,2019,1,154,-16.756756756756758
10017.0,2019,2,141,-8.441558441558442
10017.0,2019,3,143,1.4184397163120568
10017.0,2020,0,121,-15.384615384615385
10017.0,2020,1,51,-57.85123966942148
10017.0,2020,2,48,-5.88235294117647
10017.0,2020,3,86,79.16666666666666
10017.0,2021,0,128,48.837209302325576
10017.0,2021,1,94,-26.5625
10017.0,2021,2,112,19.148936170212767
10017.0,2021,3,93,-16.964285714285715
10017.0,2022,0,130,39.784946236559136
10017.0,2022,1,124,-4.615384615384616
10017.0,2022,2,110,-11.29032258064516
10017.0,2022,3,109,-0.9090909090909091
10017.0,2023,0,153,40.36697247706422
10017.0,2023,1,152,-0.6535947712418301
10018.0,2006,0,969,
10018.0,2006,1,1018,5.056759545923633
10018.0,2006,2,1045,2.6522593320235757
10018.0,2006,3,1111,6.315789473684211
10018.0,2007,0,1125,1.2601260126012601
10018.0,2007,1,1047,-6.933333333333333
10018.0,2007,2,1003,-4.202483285577841
10018.0,2007,3,850,-15.254237288135593
10018.0,2008,0,1066,25.41176470588235
10018.0,2008,1,983,-7.786116322701689
10018.0,2008,2,956,-2.746693794506612
10018.0,2008,3,975,1.9874476987447698
10018.0,2009,0,1092,12.0
10018.0,2009,1,995,-8.882783882783883
10018.0,2009,2,799,-19.698492462311556
10018.0,2009,3,885,10.763454317897372
10018.0,2010,0,981,10.847457627118644
10018.0,2010,1,928,-5.402650356778797
10018.0,2010,2,858,-7.543103448275862
10018.0,2010,3,810,-5.594405594405594
10018.0,2011,0,870,7.4074074074074066
10018.0,2011,1,858,-1.3793103448275863
10018.0,2011,2,752,-12.354312354312354
10018.0,2011,3,769,2.2606382978723407
10018.0,2012,0,977,27.0481144343303
10018.0,2012,1,817,-16.376663254861825
10018.0,2012,2,746,-8.69033047735618
10018.0,2012,3,606,-18.766756032171582
10018.0,2013,0,790,30.363036303630363
10018.0,2013,1,809,2.4050632911392404
10018.0,2013,2,745,-7.911001236093942
10018.0,2013,3,734,-1.476510067114094
10018.0,2014,0,831,13.215258855585832
10018.0,2014,1,774,-6.859205776173286
10018.0,2014,2,864,11.627906976744185
10018.0,2014,3,691,-20.02314814814815
10018.0,2015,0,701,1.447178002894356
10018.0,2015,1,794,13.266761768901569
10018.0,2015,2,726,-8.564231738035264
10018.0,2015,3,712,-1.9283746556473829
10018.0,2016,0,784,10.112359550561797
10018.0,2016,1,683,-12.882653061224488
10018.0,2016,2,559,-18.155197657393852
10018.0,2016,3,695,24.329159212880143
10018.0,2017,0,674,-3.0215827338129495
10018.0,2017,1,609,-9.643916913946587
10018.0,2017,2,582,-4.433497536945813
10018.0,2017,3,642,10.309278350515463
10018.0,2018,0,704,9.657320872274143
10018.0,2018,1,726,3.125
10018.0,2018,2,543,-25.206611570247933
10018.0,2018,3,553,1.841620626151013
10018.0,2019,0,527,-4.701627486437613
10018.0,2019,1,632,19.924098671726757
10018.0,2019,2,438,-30.69620253164557
10018.0,2019,3,431,-1.5981735159817352
10018.0,2020,0,414,-3.944315545243619
10018.0,2020,1,243,-41.30434782608695
10018.0,2020,2,209,-13.991769547325102
10018.0,2020,3,422,101.91387559808614
10018.0,2021,0,474,12.322274881516588
10018.0,2021,1,455,-4.008438818565401
10018.0,2021,2,496,9.010989010989011
10018.0,2021,3,561,13.104838709677418
10018.0,2022,0,673,19.964349376114082
10018.0,2022,1,608,-9.658246656760774
10018.0,2022,2,609,0.1644736842105263
10018.0,2022,3,689,13.136288998357964
10018.0,2023,0,580,-15.820029027576195
10018.0,2023,1,715,23.275862068965516
10019.0,2006,0,613,
10019.0,2006,1,639,4.241435562805873
10019.0,2006,2,636,-0.4694835680751174
10019.0,2006,3,592,-6.918238993710692
10019.0,2007,0,746,26.013513513513516
10019.0,2007,1,742,-0.5361930294906166
10019.0,2007,2,580,-21.83288409703504
10019.0,2007,3,648,11.724137931034482
10019.0,2008,0,658,1.5432098765432098
10019.0,2008,1,671,1.9756838905775076
10019.0,2008,2,633,-5.663189269746647
10019.0,2008,3,662,4.581358609794629
10019.0,2009,0,749,13.141993957703926
10019.0,2009,1,709,-5.34045393858478
10019.0,2009,2,750,5.782792665726375
10019.0,2009,3,735,-2.0
10019.0,2010,0,831,13.061224489795919
10019.0,2010,1,771,-7.2202166064981945
10019.0,2010,2,824,6.8741893644617384
10019.0,2010,3,781,-5.218446601941747
10019.0,2011,0,781,0.0
10019.0,2011,1,902,15.492957746478872
10019.0,2011,2,736,-18.403547671840354
10019.0,2011,3,904,22.82608695652174
10019.0,2012,0,787,-12.942477876106196
10019.0,2012,1,795,1.0165184243964422
10019.0,2012,2,827,4.0251572327044025
10019.0,2012,3,765,-7.496977025392987
10019.0,2013,0,840,9.803921568627452
10019.0,2013,1,950,13.095238095238097
10019.0,2013,2,864,-9.05263157894737
10019.0,2013,3,954,10.416666666666668
10019.0,2014,0,1048,9.853249475890985
10019.0,2014,1,1151,9.82824427480916
10019.0,2014,2,987,-14.24847958297133
10019.0,2014,3,953,-3.4447821681864235
10019.0,2015,0,865,-9.233997901364113
10019.0,2015,1,838,-3.121387283236994
10019.0,2015,2,888,5.966587112171838
10019.0,2015,3,906,2.027027027027027
10019.0,2016,0,804,-11.258278145695364
10019.0,2016,1,808,0.4975124378109453
