State_Assembly_District,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
72.0,2020,2,456,-23.102866779089375
72.0,2020,3,683,49.780701754385966
72.0,2021,0,782,14.494875549048317
72.0,2021,1,691,-11.636828644501279
72.0,2021,2,775,12.156295224312592
72.0,2021,3,681,-12.129032258064516
72.0,2022,0,848,24.52276064610866
72.0,2022,1,792,-6.60377358490566
72.0,2022,2,970,22.474747474747474
72.0,2022,3,1019,5.051546391752577
72.0,2023,0,1231,20.80471050049068
72.0,2023,1,1276,3.6555645816409426
73.0,2006,0,1315,
73.0,2006,1,1204,-8.44106463878327
73.0,2006,2,1153,-4.235880398671096
73.0,2006,3,1231,6.764960971379011
73.0,2007,0,1264,2.680747359870024
73.0,2007,1,1302,3.0063291139240507
73.0,2007,2,1262,-3.0721966205837172
73.0,2007,3,1169,-7.369255150554675
73.0,2008,0,1212,3.6783575705731395
73.0,2008,1,1032,-14.85148514851485
73.0,2008,2,1190,15.310077519379844
73.0,2008,3,1123,-5.630252100840337
73.0,2009,0,1368,21.816562778272484
73.0,2009,1,1258,-8.04093567251462
73.0,2009,2,1020,-18.91891891891892
73.0,2009,3,1180,15.686274509803921
73.0,2010,0,1234,4.576271186440678
73.0,2010,1,1155,-6.40194489465154
73.0,2010,2,1152,-0.2597402597402597
73.0,2010,3,1122,-2.604166666666667
73.0,2011,0,1277,13.814616755793226
73.0,2011,1,1305,2.192638997650744
73.0,2011,2,1040,-20.306513409961685
73.0,2011,3,1099,5.673076923076923
73.0,2012,0,1190,8.280254777070063
73.0,2012,1,1123,-5.630252100840337
73.0,2012,2,1367,21.727515583259127
73.0,2012,3,1216,-11.046086320409657
73.0,2013,0,1353,11.266447368421053
73.0,2013,1,1318,-2.5868440502586845
73.0,2013,2,1203,-8.725341426403642
73.0,2013,3,1145,-4.8212801330008315
73.0,2014,0,1288,12.489082969432316
73.0,2014,1,1272,-1.2422360248447204
73.0,2014,2,1194,-6.132075471698113
73.0,2014,3,997,-16.499162479061976
73.0,2015,0,1008,1.103309929789368
73.0,2015,1,1109,10.01984126984127
73.0,2015,2,1172,5.680793507664562
73.0,2015,3,1155,-1.4505119453924915
73.0,2016,0,1347,16.623376623376622
73.0,2016,1,1140,-15.367483296213807
73.0,2016,2,956,-16.140350877192983
73.0,2016,3,974,1.882845188284519
73.0,2017,0,1048,7.597535934291582
73.0,2017,1,1031,-1.6221374045801527
73.0,2017,2,997,-3.2977691561590685
73.0,2017,3,1143,14.643931795386159
73.0,2018,0,1137,-0.5249343832020997
73.0,2018,1,869,-23.57080035180299
73.0,2018,2,860,-1.0356731875719216
73.0,2018,3,810,-5.813953488372093
73.0,2019,0,889,9.753086419753085
73.0,2019,1,847,-4.724409448818897
73.0,2019,2,824,-2.715466351829988
73.0,2019,3,829,0.6067961165048543
73.0,2020,0,677,-18.33534378769602
73.0,2020,1,365,-46.08567208271787
73.0,2020,2,413,13.150684931506849
73.0,2020,3,574,38.983050847457626
73.0,2021,0,566,-1.3937282229965158
73.0,2021,1,454,-19.78798586572438
73.0,2021,2,568,25.11013215859031
73.0,2021,3,556,-2.112676056338028
73.0,2022,0,675,21.402877697841728
73.0,2022,1,734,8.74074074074074
73.0,2022,2,769,4.768392370572207
73.0,2022,3,727,-5.461638491547465
73.0,2023,0,714,-1.7881705639614855
73.0,2023,1,766,7.282913165266107
74.0,2006,0,1186,
74.0,2006,1,1261,6.323777403035413
74.0,2006,2,1304,3.409992069785884
74.0,2006,3,1206,-7.515337423312883
74.0,2007,0,1350,11.940298507462686
74.0,2007,1,1406,4.148148148148148
74.0,2007,2,1371,-2.4893314366998576
74.0,2007,3,1161,-15.317286652078774
74.0,2008,0,1345,15.848406546080964
74.0,2008,1,1353,0.5947955390334573
74.0,2008,2,1313,-2.9563932002956395
74.0,2008,3,1207,-8.073115003808073
74.0,2009,0,1434,18.806959403479702
74.0,2009,1,1510,5.299860529986053
74.0,2009,2,1374,-9.006622516556291
74.0,2009,3,1149,-16.375545851528383
74.0,2010,0,1354,17.84160139251523
74.0,2010,1,1555,14.84490398818316
74.0,2010,2,1597,2.70096463022508
74.0,2010,3,1436,-10.08140262993112
74.0,2011,0,1546,7.66016713091922
74.0,2011,1,1943,25.679172056921086
74.0,2011,2,1515,-22.0277920741122
74.0,2011,3,1548,2.178217821782178
74.0,2012,0,1637,5.749354005167959
74.0,2012,1,1698,3.726328649969456
74.0,2012,2,1662,-2.1201413427561837
74.0,2012,3,1395,-16.064981949458485
74.0,2013,0,1491,6.881720430107527
74.0,2013,1,1774,18.98054996646546
74.0,2013,2,1511,-14.825253664036076
74.0,2013,3,1484,-1.786896095301125
74.0,2014,0,1556,4.8517520215633425
74.0,2014,1,1712,10.025706940874036
74.0,2014,2,1511,-11.740654205607477
74.0,2014,3,1241,-17.86896095301125
74.0,2015,0,1426,14.907332796132152
74.0,2015,1,1527,7.082748948106592
74.0,2015,2,1791,17.288801571709232
74.0,2015,3,1492,-16.69458403126745
74.0,2016,0,1406,-5.7640750670241285
74.0,2016,1,1174,-16.500711237553343
74.0,2016,2,1094,-6.814310051107325
74.0,2016,3,1108,1.2797074954296161
74.0,2017,0,1096,-1.083032490974729
74.0,2017,1,1172,6.934306569343065
74.0,2017,2,1006,-14.163822525597269
74.0,2017,3,1010,0.3976143141153081
74.0,2018,0,1012,0.19801980198019803
74.0,2018,1,904,-10.67193675889328
74.0,2018,2,878,-2.8761061946902653
74.0,2018,3,696,-20.72892938496583
74.0,2019,0,867,24.568965517241377
74.0,2019,1,808,-6.805074971164937
74.0,2019,2,726,-10.14851485148515
74.0,2019,3,626,-13.774104683195592
74.0,2020,0,635,1.4376996805111821
74.0,2020,1,409,-35.59055118110236
74.0,2020,2,391,-4.400977995110025
74.0,2020,3,464,18.67007672634271
74.0,2021,0,499,7.543103448275862
74.0,2021,1,525,5.210420841683367
74.0,2021,2,628,19.61904761904762
74.0,2021,3,647,3.0254777070063694
74.0,2022,0,742,14.683153013910355
74.0,2022,1,824,11.05121293800539
74.0,2022,2,642,-22.0873786407767
74.0,2022,3,628,-2.1806853582554515
74.0,2023,0,613,-2.388535031847134
74.0,2023,1,685,11.745513866231647
75.0,2006,0,4880,
75.0,2006,1,5445,11.577868852459016
75.0,2006,2,5708,4.830119375573921
75.0,2006,3,5532,-3.0833917309039944
75.0,2007,0,6083,9.960231381055676
75.0,2007,1,5561,-8.581292125595922
75.0,2007,2,5329,-4.1719115267038305
75.0,2007,3,5179,-2.81478701444924
75.0,2008,0,5419,4.634099246958873
75.0,2008,1,5262,-2.8972135080273116
75.0,2008,2,5481,4.161915621436716
75.0,2008,3,5655,3.1746031746031744
75.0,2009,0,6036,6.737400530503979
75.0,2009,1,5523,-8.499005964214712
75.0,2009,2,5429,-1.7019735650914358
75.0,2009,3,5758,6.060047890955977
75.0,2010,0,5920,2.81347690170198
75.0,2010,1,5847,-1.2331081081081081
75.0,2010,2,5850,0.0513083632632119
75.0,2010,3,5446,-6.905982905982906
75.0,2011,0,5469,0.4223283143591627
75.0,2011,1,5565,1.755348326933626
75.0,2011,2,5043,-9.380053908355796
75.0,2011,3,5394,6.960142772159429
75.0,2012,0,5414,0.37078235076010385
75.0,2012,1,5240,-3.213889915035094
75.0,2012,2,5301,1.16412213740458
75.0,2012,3,4898,-7.602339181286549
75.0,2013,0,5688,16.129032258064516
75.0,2013,1,5583,-1.8459915611814346
75.0,2013,2,5376,-3.707684040838259
75.0,2013,3,5867,9.133184523809524
75.0,2014,0,6067,3.4088972217487643
75.0,2014,1,6154,1.4339871435635405
75.0,2014,2,5930,-3.6399090022749427
75.0,2014,3,5097,-14.047217537942663
75.0,2015,0,5192,1.863841475377673
75.0,2015,1,5021,-3.2935285053929118
75.0,2015,2,5181,3.1866162119099783
75.0,2015,3,4995,-3.590040532715692
75.0,2016,0,5064,1.3813813813813813
75.0,2016,1,4562,-9.913112164296999
75.0,2016,2,4178,-8.417360806663744
75.0,2016,3,4230,1.2446146481570128
75.0,2017,0,4100,-3.0732860520094563
75.0,2017,1,4085,-0.3658536585365854
75.0,2017,2,4029,-1.3708690330477356
75.0,2017,3,4159,3.2266070985356166
75.0,2018,0,3844,-7.573936042317865
75.0,2018,1,3399,-11.576482830385014
75.0,2018,2,3120,-8.20829655781112
75.0,2018,3,3016,-3.3333333333333335
75.0,2019,0,2770,-8.156498673740053
75.0,2019,1,2790,0.7220216606498195
75.0,2019,2,2654,-4.874551971326166
75.0,2019,3,2407,-9.306706857573474
75.0,2020,0,2166,-10.012463647694226
75.0,2020,1,1093,-49.53831948291782
75.0,2020,2,976,-10.704483074107959
75.0,2020,3,1610,64.95901639344262
75.0,2021,0,1752,8.819875776397515
75.0,2021,1,1804,2.968036529680365
75.0,2021,2,2236,23.946784922394677
75.0,2021,3,2572,15.026833631484795
75.0,2022,0,2377,-7.581648522550544
75.0,2022,1,2619,10.18090029448885
75.0,2022,2,2595,-0.9163802978235969
75.0,2022,3,2816,8.516377649325626
75.0,2023,0,2770,-1.6335227272727273
75.0,2023,1,3243,17.075812274368232
76.0,2006,0,225,
76.0,2006,1,255,13.333333333333334
76.0,2006,2,278,9.019607843137255
76.0,2006,3,280,0.7194244604316548
76.0,2007,0,268,-4.285714285714286
76.0,2007,1,244,-8.955223880597014
76.0,2007,2,329,34.83606557377049
76.0,2007,3,259,-21.27659574468085
76.0,2008,0,227,-12.355212355212355
76.0,2008,1,237,4.405286343612335
76.0,2008,2,265,11.814345991561181
76.0,2008,3,217,-18.11320754716981
76.0,2009,0,196,-9.67741935483871
76.0,2009,1,193,-1.530612244897959
76.0,2009,2,148,-23.316062176165804
76.0,2009,3,168,13.513513513513514
76.0,2010,0,170,1.1904761904761905
76.0,2010,1,169,-0.5882352941176471
76.0,2010,2,204,20.710059171597635
76.0,2010,3,214,4.901960784313726
76.0,2011,0,194,-9.345794392523365
76.0,2011,1,200,3.0927835051546393
76.0,2011,2,192,-4.0
76.0,2011,3,226,17.708333333333336
76.0,2012,0,256,13.274336283185843
76.0,2012,1,237,-7.421875
76.0,2012,2,235,-0.8438818565400843
76.0,2012,3,227,-3.404255319148936
76.0,2013,0,227,0.0
76.0,2013,1,194,-14.537444933920703
76.0,2013,2,199,2.5773195876288657
76.0,2013,3,182,-8.542713567839195
76.0,2014,0,190,4.395604395604396
76.0,2014,1,234,23.157894736842106
76.0,2014,2,222,-5.128205128205128
76.0,2014,3,186,-16.216216216216218
76.0,2015,0,177,-4.838709677419355
76.0,2015,1,165,-6.779661016949152
76.0,2015,2,191,15.757575757575756
76.0,2015,3,132,-30.89005235602094
76.0,2016,0,149,12.878787878787879
76.0,2016,1,199,33.557046979865774
76.0,2016,2,181,-9.045226130653267
76.0,2016,3,166,-8.287292817679557
76.0,2017,0,152,-8.433734939759036
76.0,2017,1,170,11.842105263157894
76.0,2017,2,269,58.235294117647065
76.0,2017,3,119,-55.762081784386616
76.0,2018,0,131,10.084033613445378
76.0,2018,1,132,0.7633587786259541
76.0,2018,2,104,-21.21212121212121
76.0,2018,3,111,6.730769230769231
76.0,2019,0,131,18.01801801801802
76.0,2019,1,145,10.687022900763358
76.0,2019,2,115,-20.689655172413794
76.0,2019,3,121,5.217391304347826
76.0,2020,0,112,-7.43801652892562
76.0,2020,1,89,-20.535714285714285
76.0,2020,2,51,-42.69662921348314
76.0,2020,3,93,82.35294117647058
76.0,2021,0,99,6.451612903225806
76.0,2021,1,105,6.0606060606060606
76.0,2021,2,94,-10.476190476190476
76.0,2021,3,97,3.1914893617021276
76.0,2022,0,89,-8.24742268041237
76.0,2022,1,98,10.112359550561797
76.0,2022,2,89,-9.183673469387756
76.0,2022,3,124,39.325842696629216
76.0,2023,0,103,-16.93548387096774
76.0,2023,1,114,10.679611650485436
77.0,2006,0,2467,
77.0,2006,1,2314,-6.20186461289015
77.0,2006,2,2404,3.8893690579083837
77.0,2006,3,2309,-3.951747088186356
77.0,2007,0,2857,23.733217843222175
77.0,2007,1,2693,-5.740287014350717
77.0,2007,2,2723,1.1139992573338284
77.0,2007,3,2458,-9.731913330885053
77.0,2008,0,3242,31.895850284784377
77.0,2008,1,2773,-14.466378778531771
77.0,2008,2,2322,-16.263974035340787
77.0,2008,3,2463,6.072351421188631
77.0,2009,0,2876,16.768168899715793
77.0,2009,1,2569,-10.674547983310154
77.0,2009,2,2737,6.539509536784741
77.0,2009,3,2835,3.580562659846547
77.0,2010,0,2976,4.973544973544974
77.0,2010,1,3014,1.2768817204301075
77.0,2010,2,3031,0.5640345056403451
77.0,2010,3,2636,-13.032002639392939
77.0,2011,0,2950,11.911987860394538
77.0,2011,1,2817,-4.508474576271186
77.0,2011,2,2491,-11.572594959176428
77.0,2011,3,2451,-1.6057808109193095
77.0,2012,0,2679,9.30232558139535
77.0,2012,1,2116,-21.015304217991787
77.0,2012,2,1982,-6.332703213610586
77.0,2012,3,1840,-7.164480322906155
77.0,2013,0,2069,12.445652173913043
77.0,2013,1,2091,1.0633156114064766
77.0,2013,2,1795,-14.155906264945003
77.0,2013,3,1623,-9.58217270194986
77.0,2014,0,1687,3.9433148490449788
77.0,2014,1,1596,-5.394190871369295
77.0,2014,2,1781,11.591478696741854
77.0,2014,3,1348,-24.312184166198765
77.0,2015,0,1413,4.821958456973293
77.0,2015,1,1512,7.006369426751593
77.0,2015,2,1552,2.6455026455026456
77.0,2015,3,1282,-17.396907216494846
77.0,2016,0,1203,-6.162246489859594
77.0,2016,1,1279,6.317539484621778
77.0,2016,2,1170,-8.522283033620015
77.0,2016,3,1235,5.555555555555555
77.0,2017,0,1209,-2.1052631578947367
77.0,2017,1,1048,-13.316790736145576
77.0,2017,2,1070,2.099236641221374
77.0,2017,3,975,-8.878504672897195
77.0,2018,0,982,0.717948717948718
77.0,2018,1,967,-1.5274949083503055
77.0,2018,2,1141,17.993795243019648
77.0,2018,3,959,-15.950920245398773
77.0,2019,0,944,-1.5641293013555788
77.0,2019,1,870,-7.838983050847458
77.0,2019,2,798,-8.275862068965518
77.0,2019,3,740,-7.268170426065162
77.0,2020,0,781,5.540540540540541
77.0,2020,1,526,-32.65044814340589
77.0,2020,2,548,4.182509505703422
77.0,2020,3,656,19.708029197080293
77.0,2021,0,719,9.603658536585366
77.0,2021,1,493,-31.432545201668983
77.0,2021,2,750,52.129817444219064
77.0,2021,3,762,1.6
77.0,2022,0,740,-2.8871391076115485
77.0,2022,1,881,19.054054054054053
77.0,2022,2,853,-3.1782065834279227
77.0,2022,3,870,1.992966002344666
77.0,2023,0,1081,24.25287356321839
77.0,2023,1,1403,29.78723404255319
78.0,2006,0,1389,
78.0,2006,1,1507,8.495320374370051
78.0,2006,2,1591,5.57398805573988
78.0,2006,3,1641,3.142677561282212
78.0,2007,0,2144,30.65204143814747
78.0,2007,1,2186,1.9589552238805972
78.0,2007,2,2078,-4.94053064958829
78.0,2007,3,2123,2.165543792107796
78.0,2008,0,2507,18.08761186999529
78.0,2008,1,2096,-16.39409652971679
78.0,2008,2,1832,-12.595419847328243
78.0,2008,3,1849,0.9279475982532752
78.0,2009,0,2356,27.42022714981071
78.0,2009,1,2068,-12.224108658743633
78.0,2009,2,1807,-12.620889748549324
78.0,2009,3,1992,10.237963475373547
78.0,2010,0,2701,35.592369477911646
78.0,2010,1,2831,4.8130322102924845
78.0,2010,2,2407,-14.977039915224303
78.0,2010,3,2164,-10.095554632322393
78.0,2011,0,2438,12.66173752310536
78.0,2011,1,2283,-6.357670221493026
78.0,2011,2,2199,-3.679369250985545
78.0,2011,3,2050,-6.775807185084129
78.0,2012,0,2494,21.658536585365855
78.0,2012,1,1938,-22.293504410585406
78.0,2012,2,1930,-0.41279669762641896
78.0,2012,3,1848,-4.248704663212435
78.0,2013,0,2033,10.01082251082251
78.0,2013,1,1984,-2.410231185440236
78.0,2013,2,1881,-5.191532258064516
78.0,2013,3,1822,-3.1366294524189264
78.0,2014,0,1837,0.823271130625686
78.0,2014,1,1945,5.87915078933043
78.0,2014,2,1737,-10.69408740359897
78.0,2014,3,1573,-9.441565918249855
78.0,2015,0,1456,-7.43801652892562
78.0,2015,1,1407,-3.3653846153846154
78.0,2015,2,1456,3.482587064676617
78.0,2015,3,1146,-21.291208791208792
78.0,2016,0,1280,11.69284467713787
78.0,2016,1,1292,0.9375
78.0,2016,2,1237,-4.256965944272446
78.0,2016,3,1259,1.7784963621665322
78.0,2017,0,1222,-2.938840349483717
78.0,2017,1,1374,12.438625204582651
78.0,2017,2,1354,-1.455604075691412
78.0,2017,3,1319,-2.58493353028065
78.0,2018,0,1212,-8.112206216830932
78.0,2018,1,1130,-6.765676567656766
78.0,2018,2,1210,7.079646017699115
78.0,2018,3,899,-25.702479338842977
78.0,2019,0,925,2.8921023359288096
78.0,2019,1,829,-10.378378378378377
78.0,2019,2,936,12.907117008443908
78.0,2019,3,736,-21.367521367521366
78.0,2020,0,767,4.211956521739131
78.0,2020,1,499,-34.94132985658409
78.0,2020,2,414,-17.034068136272545
78.0,2020,3,539,30.193236714975846
78.0,2021,0,523,-2.9684601113172544
78.0,2021,1,510,-2.48565965583174
78.0,2021,2,730,43.13725490196079
78.0,2021,3,675,-7.534246575342466
78.0,2022,0,861,27.555555555555557
78.0,2022,1,840,-2.4390243902439024
78.0,2022,2,1060,26.190476190476193
78.0,2022,3,745,-29.71698113207547
78.0,2023,0,988,32.61744966442953
78.0,2023,1,1067,7.995951417004049
79.0,2006,0,2448,
79.0,2006,1,2265,-7.4754901960784315
79.0,2006,2,2146,-5.253863134657837
79.0,2006,3,2363,10.11183597390494
79.0,2007,0,2956,25.095217943292425
79.0,2007,1,2560,-13.396481732070365
79.0,2007,2,2539,-0.8203125
79.0,2007,3,2452,-3.4265458842063805
79.0,2008,0,2895,18.066884176182707
79.0,2008,1,2656,-8.255613126079448
79.0,2008,2,2414,-9.11144578313253
79.0,2008,3,2586,7.1251035625517805
79.0,2009,0,3156,22.041763341067284
79.0,2009,1,3369,6.749049429657794
79.0,2009,2,3263,-3.146334223805283
79.0,2009,3,2816,-13.699049954030034
79.0,2010,0,3042,8.025568181818182
79.0,2010,1,3023,-0.6245890861275477
79.0,2010,2,2997,-0.8600727753886867
79.0,2010,3,3045,1.6016016016016015
79.0,2011,0,3208,5.35303776683087
79.0,2011,1,3107,-3.148379052369078
79.0,2011,2,2489,-19.89056968136466
79.0,2011,3,2828,13.61992768179992
79.0,2012,0,3046,7.708628005657708
79.0,2012,1,2775,-8.896913985554827
79.0,2012,2,2672,-3.711711711711712
79.0,2012,3,2095,-21.59431137724551
79.0,2013,0,2626,25.346062052505967
79.0,2013,1,2814,7.15917745620716
79.0,2013,2,3033,7.782515991471215
79.0,2013,3,2762,-8.935047807451369
79.0,2014,0,2910,5.358435916002897
79.0,2014,1,2946,1.2371134020618557
79.0,2014,2,2824,-4.141208418194162
79.0,2014,3,2432,-13.881019830028329
79.0,2015,0,2393,-1.6036184210526316
79.0,2015,1,2445,2.173004596740493
79.0,2015,2,2750,12.474437627811861
79.0,2015,3,2560,-6.909090909090909
79.0,2016,0,2739,6.992187499999999
79.0,2016,1,2536,-7.411464037970063
79.0,2016,2,2539,0.11829652996845426
79.0,2016,3,2334,-8.074044899566758
79.0,2017,0,2508,7.455012853470437
79.0,2017,1,2073,-17.3444976076555
79.0,2017,2,2204,6.319343945972021
79.0,2017,3,2063,-6.397459165154265
79.0,2018,0,2084,1.0179350460494425
79.0,2018,1,1863,-10.60460652591171
79.0,2018,2,1736,-6.816961889425658
79.0,2018,3,1594,-8.179723502304148
79.0,2019,0,1894,18.820577164366373
79.0,2019,1,1741,-8.078141499472016
79.0,2019,2,1685,-3.2165422171166
79.0,2019,3,1474,-12.522255192878337
79.0,2020,0,1254,-14.925373134328357
79.0,2020,1,991,-20.972886762360446
79.0,2020,2,1009,1.8163471241170535
79.0,2020,3,1270,25.867195242814667
79.0,2021,0,1383,8.89763779527559
79.0,2021,1,1115,-19.37816341287057
79.0,2021,2,1226,9.955156950672645
79.0,2021,3,1155,-5.791190864600326
79.0,2022,0,1322,14.45887445887446
79.0,2022,1,1418,7.2617246596066565
79.0,2022,2,1315,-7.263751763046544
79.0,2022,3,1364,3.7262357414448664
79.0,2023,0,1784,30.791788856304986
79.0,2023,1,1708,-4.260089686098654
80.0,2006,0,1080,
80.0,2006,1,1042,-3.5185185185185186
80.0,2006,2,1033,-0.8637236084452975
80.0,2006,3,1013,-1.9361084220716358
80.0,2007,0,1200,18.460019743336623
80.0,2007,1,1184,-1.3333333333333335
80.0,2007,2,1148,-3.040540540540541
80.0,2007,3,1214,5.7491289198606275
80.0,2008,0,1359,11.943986820428336
80.0,2008,1,1231,-9.4186902133922
80.0,2008,2,1076,-12.591389114541023
80.0,2008,3,1217,13.104089219330856
80.0,2009,0,1330,9.285127362366474
80.0,2009,1,1362,2.4060150375939853
80.0,2009,2,1296,-4.845814977973569
80.0,2009,3,1311,1.1574074074074074
80.0,2010,0,1401,6.864988558352403
80.0,2010,1,1456,3.9257673090649536
80.0,2010,2,1380,-5.21978021978022
80.0,2010,3,1294,-6.231884057971015
80.0,2011,0,1516,17.156105100463677
80.0,2011,1,1327,-12.467018469656992
80.0,2011,2,1285,-3.1650339110776184
80.0,2011,3,1207,-6.070038910505836
80.0,2012,0,1381,14.415907207953605
80.0,2012,1,1413,2.3171614771904414
80.0,2012,2,1441,1.9815994338287333
80.0,2012,3,1294,-10.201249132546844
80.0,2013,0,1555,20.17001545595054
80.0,2013,1,1562,0.45016077170418006
80.0,2013,2,1601,2.496798975672215
80.0,2013,3,1580,-1.311680199875078
80.0,2014,0,1634,3.4177215189873418
80.0,2014,1,1549,-5.201958384332926
80.0,2014,2,1561,0.7746933505487411
80.0,2014,3,1341,-14.093529788597053
80.0,2015,0,1152,-14.093959731543624
80.0,2015,1,1312,13.88888888888889
80.0,2015,2,1531,16.692073170731707
80.0,2015,3,1216,-20.574787720444153
80.0,2016,0,1317,8.305921052631579
80.0,2016,1,1379,4.707668944570995
80.0,2016,2,1335,-3.1907179115300943
80.0,2016,3,1373,2.846441947565543
80.0,2017,0,1290,-6.04515659140568
80.0,2017,1,1384,7.286821705426356
80.0,2017,2,1304,-5.780346820809249
80.0,2017,3,1343,2.99079754601227
80.0,2018,0,1270,-5.435591958302308
80.0,2018,1,1280,0.7874015748031495
80.0,2018,2,1209,-5.546875
80.0,2018,3,1152,-4.714640198511166
80.0,2019,0,1109,-3.732638888888889
80.0,2019,1,1103,-0.5410279531109108
80.0,2019,2,1115,1.087941976427924
80.0,2019,3,856,-23.228699551569505
80.0,2020,0,850,-0.7009345794392523
80.0,2020,1,658,-22.58823529411765
80.0,2020,2,580,-11.854103343465045
80.0,2020,3,748,28.965517241379313
80.0,2021,0,722,-3.4759358288770055
80.0,2021,1,557,-22.85318559556787
80.0,2021,2,663,19.03052064631957
80.0,2021,3,611,-7.8431372549019605
80.0,2022,0,871,42.5531914893617
80.0,2022,1,852,-2.1814006888633752
80.0,2022,2,805,-5.516431924882629
80.0,2022,3,995,23.60248447204969
80.0,2023,0,879,-11.658291457286433
80.0,2023,1,966,9.897610921501707
81.0,2006,0,844,
81.0,2006,1,735,-12.914691943127963
81.0,2006,2,729,-0.8163265306122449
81.0,2006,3,840,15.22633744855967
81.0,2007,0,1016,20.952380952380953
81.0,2007,1,1032,1.574803149606299
81.0,2007,2,1121,8.624031007751938
81.0,2007,3,1013,-9.634255129348796
81.0,2008,0,1150,13.524185587364265
81.0,2008,1,1118,-2.782608695652174
81.0,2008,2,1184,5.903398926654741
81.0,2008,3,1168,-1.3513513513513513
81.0,2009,0,1482,26.88356164383562
81.0,2009,1,1544,4.183535762483131
81.0,2009,2,1675,8.484455958549223
81.0,2009,3,1498,-10.567164179104479
81.0,2010,0,2227,48.66488651535381
81.0,2010,1,2569,15.35698248765155
81.0,2010,2,2300,-10.47100038925652
81.0,2010,3,1965,-14.565217391304348
81.0,2011,0,2370,20.610687022900763
81.0,2011,1,2164,-8.691983122362869
81.0,2011,2,1894,-12.476894639556377
81.0,2011,3,1881,-0.6863780359028511
81.0,2012,0,1822,-3.1366294524189264
81.0,2012,1,1696,-6.915477497255764
81.0,2012,2,1231,-27.417452830188676
81.0,2012,3,915,-25.670186839967506
81.0,2013,0,897,-1.9672131147540985
81.0,2013,1,980,9.253065774804906
81.0,2013,2,983,0.30612244897959184
81.0,2013,3,986,0.3051881993896236
81.0,2014,0,1026,4.056795131845842
81.0,2014,1,1121,9.25925925925926
81.0,2014,2,1054,-5.976806422836753
81.0,2014,3,942,-10.62618595825427
81.0,2015,0,878,-6.794055201698514
81.0,2015,1,932,6.150341685649203
81.0,2015,2,946,1.502145922746781
81.0,2015,3,818,-13.530655391120508
81.0,2016,0,896,9.535452322738386
81.0,2016,1,836,-6.696428571428571
81.0,2016,2,784,-6.220095693779904
81.0,2016,3,788,0.5102040816326531
81.0,2017,0,717,-9.01015228426396
81.0,2017,1,722,0.697350069735007
81.0,2017,2,721,-0.13850415512465375
81.0,2017,3,681,-5.547850208044383
81.0,2018,0,708,3.9647577092511015
81.0,2018,1,665,-6.073446327683616
81.0,2018,2,602,-9.473684210526317
81.0,2018,3,537,-10.79734219269103
81.0,2019,0,642,19.553072625698324
81.0,2019,1,685,6.697819314641744
81.0,2019,2,549,-19.854014598540147
81.0,2019,3,528,-3.825136612021858
81.0,2020,0,493,-6.628787878787879
81.0,2020,1,384,-22.10953346855984
81.0,2020,2,305,-20.572916666666664
81.0,2020,3,405,32.78688524590164
81.0,2021,0,428,5.679012345679013
81.0,2021,1,423,-1.1682242990654206
81.0,2021,2,515,21.749408983451538
81.0,2021,3,489,-5.048543689320388
81.0,2022,0,436,-10.838445807770961
81.0,2022,1,506,16.055045871559635
81.0,2022,2,565,11.6600790513834
81.0,2022,3,482,-14.690265486725664
81.0,2023,0,516,7.053941908713693
81.0,2023,1,573,11.046511627906977
82.0,2006,0,794,
82.0,2006,1,727,-8.438287153652393
82.0,2006,2,752,3.43878954607978
82.0,2006,3,736,-2.127659574468085
82.0,2007,0,709,-3.6684782608695654
82.0,2007,1,750,5.782792665726375
82.0,2007,2,776,3.4666666666666663
82.0,2007,3,765,-1.4175257731958764
82.0,2008,0,974,27.320261437908496
82.0,2008,1,947,-2.772073921971253
82.0,2008,2,761,-19.640971488912353
82.0,2008,3,721,-5.256241787122208
82.0,2009,0,880,22.052704576976424
82.0,2009,1,863,-1.9318181818181817
82.0,2009,2,871,0.9269988412514484
82.0,2009,3,822,-5.625717566016074
82.0,2010,0,883,7.420924574209247
82.0,2010,1,860,-2.6047565118912797
82.0,2010,2,859,-0.11627906976744186
82.0,2010,3,850,-1.0477299185098952
82.0,2011,0,921,8.352941176470589
82.0,2011,1,933,1.3029315960912053
82.0,2011,2,906,-2.8938906752411575
82.0,2011,3,763,-15.783664459161148
82.0,2012,0,908,19.003931847968545
82.0,2012,1,853,-6.057268722466961
82.0,2012,2,871,2.1101992966002343
82.0,2012,3,693,-20.436280137772673
82.0,2013,0,692,-0.1443001443001443
82.0,2013,1,856,23.699421965317917
82.0,2013,2,751,-12.266355140186915
82.0,2013,3,771,2.6631158455392807
82.0,2014,0,813,5.447470817120623
82.0,2014,1,843,3.6900369003690034
82.0,2014,2,830,-1.542111506524318
82.0,2014,3,796,-4.096385542168675
82.0,2015,0,705,-11.4321608040201
82.0,2015,1,772,9.50354609929078
82.0,2015,2,859,11.26943005181347
82.0,2015,3,763,-11.175785797438882
82.0,2016,0,775,1.5727391874180863
82.0,2016,1,749,-3.354838709677419
82.0,2016,2,722,-3.6048064085447264
82.0,2016,3,677,-6.232686980609419
82.0,2017,0,638,-5.760709010339734
82.0,2017,1,758,18.808777429467085
82.0,2017,2,653,-13.852242744063325
82.0,2017,3,708,8.422664624808576
