Police_Precinct,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
47.0,2013,0,1831,1.440443213296399
47.0,2013,1,1735,-5.243036592026215
47.0,2013,2,1777,2.420749279538905
47.0,2013,3,1668,-6.1339335959482275
47.0,2014,0,1556,-6.71462829736211
47.0,2014,1,1906,22.493573264781492
47.0,2014,2,1982,3.987408184679958
47.0,2014,3,1476,-25.529767911200807
47.0,2015,0,1466,-0.6775067750677507
47.0,2015,1,1606,9.549795361527966
47.0,2015,2,1661,3.4246575342465753
47.0,2015,3,1260,-24.142083082480433
47.0,2016,0,1514,20.158730158730158
47.0,2016,1,1428,-5.680317040951123
47.0,2016,2,1403,-1.7507002801120448
47.0,2016,3,1440,2.6372059871703493
47.0,2017,0,1412,-1.9444444444444444
47.0,2017,1,1514,7.223796033994335
47.0,2017,2,1468,-3.038309114927345
47.0,2017,3,1420,-3.2697547683923704
47.0,2018,0,1447,1.9014084507042253
47.0,2018,1,1355,-6.357982031789911
47.0,2018,2,1377,1.6236162361623614
47.0,2018,3,1181,-14.233841684822076
47.0,2019,0,1305,10.499576629974598
47.0,2019,1,1223,-6.283524904214559
47.0,2019,2,1245,1.7988552739165986
47.0,2019,3,915,-26.506024096385545
47.0,2020,0,821,-10.273224043715846
47.0,2020,1,639,-22.168087697929355
47.0,2020,2,723,13.145539906103288
47.0,2020,3,1012,39.97233748271093
47.0,2021,0,956,-5.533596837944664
47.0,2021,1,796,-16.736401673640167
47.0,2021,2,961,20.728643216080403
47.0,2021,3,880,-8.428720083246619
47.0,2022,0,882,0.22727272727272727
47.0,2022,1,886,0.45351473922902497
47.0,2022,2,906,2.2573363431151243
47.0,2022,3,1039,14.67991169977925
47.0,2023,0,973,-6.352261790182869
47.0,2023,1,1179,21.171634121274412
48.0,2006,0,1264,
48.0,2006,1,1180,-6.645569620253164
48.0,2006,2,1246,5.593220338983051
48.0,2006,3,1512,21.34831460674157
48.0,2007,0,2082,37.698412698412696
48.0,2007,1,1993,-4.274735830931797
48.0,2007,2,1712,-14.099347717009532
48.0,2007,3,1753,2.394859813084112
48.0,2008,0,1998,13.976041072447234
48.0,2008,1,1612,-19.31931931931932
48.0,2008,2,1618,0.37220843672456577
48.0,2008,3,1578,-2.4721878862793574
48.0,2009,0,1789,13.371356147021546
48.0,2009,1,1797,0.4471771939631079
48.0,2009,2,1857,3.33889816360601
48.0,2009,3,1751,-5.70813139472267
48.0,2010,0,2055,17.36150770988007
48.0,2010,1,1944,-5.401459854014599
48.0,2010,2,1856,-4.526748971193416
48.0,2010,3,1610,-13.254310344827585
48.0,2011,0,1734,7.7018633540372665
48.0,2011,1,1634,-5.767012687427912
48.0,2011,2,1506,-7.833537331701345
48.0,2011,3,1602,6.374501992031872
48.0,2012,0,1762,9.987515605493133
48.0,2012,1,1607,-8.796821793416571
48.0,2012,2,1708,6.285003111387678
48.0,2012,3,1417,-17.037470725995316
48.0,2013,0,1785,25.970359915314045
48.0,2013,1,1796,0.6162464985994398
48.0,2013,2,1753,-2.3942093541202674
48.0,2013,3,1561,-10.952652595550486
48.0,2014,0,1747,11.915438821268417
48.0,2014,1,1657,-5.151688609044076
48.0,2014,2,1634,-1.388050694025347
48.0,2014,3,1456,-10.893512851897185
48.0,2015,0,1396,-4.1208791208791204
48.0,2015,1,1378,-1.2893982808022924
48.0,2015,2,1723,25.036284470246734
48.0,2015,3,1433,-16.831108531630875
48.0,2016,0,1454,1.465457083042568
48.0,2016,1,1329,-8.59697386519945
48.0,2016,2,1496,12.56583897667419
48.0,2016,3,1253,-16.243315508021393
48.0,2017,0,1244,-0.7182761372705506
48.0,2017,1,1196,-3.858520900321544
48.0,2017,2,1167,-2.4247491638795986
48.0,2017,3,1188,1.7994858611825193
48.0,2018,0,1215,2.272727272727273
48.0,2018,1,1107,-8.88888888888889
48.0,2018,2,1102,-0.45167118337850043
48.0,2018,3,941,-14.609800362976408
48.0,2019,0,895,-4.888416578108395
48.0,2019,1,821,-8.268156424581004
48.0,2019,2,915,11.449451887941535
48.0,2019,3,742,-18.907103825136613
48.0,2020,0,689,-7.142857142857142
48.0,2020,1,540,-21.6255442670537
48.0,2020,2,563,4.2592592592592595
48.0,2020,3,639,13.49911190053286
48.0,2021,0,619,-3.1298904538341157
48.0,2021,1,533,-13.893376413570275
48.0,2021,2,677,27.01688555347092
48.0,2021,3,643,-5.022156573116692
48.0,2022,0,672,4.5101088646967336
48.0,2022,1,753,12.053571428571429
48.0,2022,2,851,13.014608233731739
48.0,2022,3,816,-4.112808460634548
48.0,2023,0,993,21.691176470588236
48.0,2023,1,937,-5.639476334340383
49.0,2006,0,699,
49.0,2006,1,676,-3.290414878397711
49.0,2006,2,666,-1.4792899408284024
49.0,2006,3,606,-9.00900900900901
49.0,2007,0,782,29.042904290429046
49.0,2007,1,779,-0.3836317135549872
49.0,2007,2,720,-7.573812580231065
49.0,2007,3,744,3.3333333333333335
49.0,2008,0,905,21.63978494623656
49.0,2008,1,825,-8.83977900552486
49.0,2008,2,659,-20.12121212121212
49.0,2008,3,740,12.291350531107739
49.0,2009,0,764,3.2432432432432434
49.0,2009,1,866,13.350785340314136
49.0,2009,2,743,-14.203233256351039
49.0,2009,3,749,0.8075370121130552
49.0,2010,0,831,10.947930574098798
49.0,2010,1,924,11.191335740072201
49.0,2010,2,850,-8.008658008658008
49.0,2010,3,805,-5.294117647058823
49.0,2011,0,920,14.285714285714285
49.0,2011,1,832,-9.565217391304348
49.0,2011,2,784,-5.769230769230769
49.0,2011,3,765,-2.423469387755102
49.0,2012,0,998,30.45751633986928
49.0,2012,1,920,-7.8156312625250495
49.0,2012,2,950,3.260869565217391
49.0,2012,3,875,-7.894736842105263
49.0,2013,0,982,12.22857142857143
49.0,2013,1,984,0.20366598778004072
49.0,2013,2,1048,6.504065040650407
49.0,2013,3,1041,-0.6679389312977099
49.0,2014,0,1077,3.45821325648415
49.0,2014,1,1038,-3.6211699164345403
49.0,2014,2,941,-9.344894026974952
49.0,2014,3,862,-8.395324123273113
49.0,2015,0,731,-15.19721577726218
49.0,2015,1,818,11.901504787961697
49.0,2015,2,1002,22.493887530562347
49.0,2015,3,839,-16.26746506986028
49.0,2016,0,859,2.3837902264600714
49.0,2016,1,965,12.339930151338766
49.0,2016,2,905,-6.217616580310881
49.0,2016,3,893,-1.3259668508287292
49.0,2017,0,850,-4.8152295632698765
49.0,2017,1,913,7.411764705882352
49.0,2017,2,939,2.8477546549835706
49.0,2017,3,874,-6.922257720979766
49.0,2018,0,868,-0.6864988558352403
49.0,2018,1,812,-6.451612903225806
49.0,2018,2,802,-1.2315270935960592
49.0,2018,3,776,-3.2418952618453867
49.0,2019,0,775,-0.12886597938144329
49.0,2019,1,722,-6.838709677419355
49.0,2019,2,678,-6.094182825484765
49.0,2019,3,522,-23.008849557522122
49.0,2020,0,494,-5.363984674329502
49.0,2020,1,417,-15.587044534412955
49.0,2020,2,288,-30.935251798561154
49.0,2020,3,498,72.91666666666666
49.0,2021,0,445,-10.642570281124499
49.0,2021,1,329,-26.06741573033708
49.0,2021,2,401,21.88449848024316
49.0,2021,3,423,5.486284289276807
49.0,2022,0,498,17.73049645390071
49.0,2022,1,509,2.208835341365462
49.0,2022,2,591,16.110019646365423
49.0,2022,3,663,12.18274111675127
49.0,2023,0,644,-2.865761689291101
49.0,2023,1,628,-2.484472049689441
50.0,2006,0,596,
50.0,2006,1,542,-9.060402684563758
50.0,2006,2,477,-11.992619926199263
50.0,2006,3,630,32.075471698113205
50.0,2007,0,800,26.984126984126984
50.0,2007,1,787,-1.625
50.0,2007,2,736,-6.480304955527319
50.0,2007,3,685,-6.929347826086957
50.0,2008,0,779,13.72262773722628
50.0,2008,1,773,-0.7702182284980745
50.0,2008,2,756,-2.1992238033635187
50.0,2008,3,822,8.73015873015873
50.0,2009,0,1077,31.02189781021898
50.0,2009,1,1206,11.977715877437326
50.0,2009,2,1261,4.560530679933665
50.0,2009,3,1227,-2.696272799365583
50.0,2010,0,1915,56.0717196414018
50.0,2010,1,2183,13.994778067885116
50.0,2010,2,1950,-10.673385249656436
50.0,2010,3,1687,-13.487179487179487
50.0,2011,0,2001,18.612922347362183
50.0,2011,1,1895,-5.297351324337831
50.0,2011,2,1585,-16.358839050131927
50.0,2011,3,1630,2.8391167192429023
50.0,2012,0,1541,-5.460122699386503
50.0,2012,1,1373,-10.902011680726801
50.0,2012,2,912,-33.576110706482154
50.0,2012,3,638,-30.043859649122805
50.0,2013,0,674,5.6426332288401255
50.0,2013,1,638,-5.341246290801187
50.0,2013,2,667,4.545454545454546
50.0,2013,3,680,1.9490254872563717
50.0,2014,0,743,9.264705882352942
50.0,2014,1,718,-3.3647375504710633
50.0,2014,2,667,-7.103064066852367
50.0,2014,3,599,-10.194902548725636
50.0,2015,0,563,-6.010016694490818
50.0,2015,1,607,7.8152753108348145
50.0,2015,2,638,5.107084019769357
50.0,2015,3,648,1.5673981191222568
50.0,2016,0,650,0.30864197530864196
50.0,2016,1,617,-5.076923076923077
50.0,2016,2,592,-4.051863857374392
50.0,2016,3,630,6.418918918918918
50.0,2017,0,573,-9.047619047619047
50.0,2017,1,555,-3.1413612565445024
50.0,2017,2,476,-14.234234234234233
50.0,2017,3,447,-6.092436974789916
50.0,2018,0,466,4.250559284116331
50.0,2018,1,405,-13.090128755364807
50.0,2018,2,406,0.24691358024691357
50.0,2018,3,371,-8.620689655172415
50.0,2019,0,458,23.450134770889488
50.0,2019,1,499,8.951965065502183
50.0,2019,2,495,-0.8016032064128256
50.0,2019,3,531,7.2727272727272725
50.0,2020,0,462,-12.994350282485875
50.0,2020,1,291,-37.01298701298701
50.0,2020,2,242,-16.83848797250859
50.0,2020,3,305,26.033057851239672
50.0,2021,0,351,15.081967213114755
50.0,2021,1,321,-8.547008547008547
50.0,2021,2,464,44.54828660436137
50.0,2021,3,405,-12.71551724137931
50.0,2022,0,360,-11.11111111111111
50.0,2022,1,396,10.0
50.0,2022,2,467,17.929292929292927
50.0,2022,3,363,-22.269807280513916
50.0,2023,0,375,3.3057851239669422
50.0,2023,1,408,8.799999999999999
52.0,2006,0,2127,
52.0,2006,1,2115,-0.5641748942172073
52.0,2006,2,2122,0.3309692671394799
52.0,2006,3,2189,3.157398680490104
52.0,2007,0,2560,16.948378254910917
52.0,2007,1,2502,-2.265625
52.0,2007,2,2496,-0.2398081534772182
52.0,2007,3,2612,4.647435897435898
52.0,2008,0,2794,6.967840735068913
52.0,2008,1,2461,-11.918396564065855
52.0,2008,2,2251,-8.533116619260463
52.0,2008,3,2175,-3.3762772101288316
52.0,2009,0,2866,31.77011494252874
52.0,2009,1,2440,-14.863921842288905
52.0,2009,2,2229,-8.647540983606557
52.0,2009,3,2306,3.454463885150292
52.0,2010,0,3009,30.48568950563747
52.0,2010,1,3123,3.788634097706879
52.0,2010,2,2724,-12.776176753121998
52.0,2010,3,2527,-7.23201174743025
52.0,2011,0,2910,15.156311832212111
52.0,2011,1,2595,-10.824742268041238
52.0,2011,2,2649,2.0809248554913293
52.0,2011,3,2308,-12.872782181955456
52.0,2012,0,2706,17.24436741767764
52.0,2012,1,2358,-12.86031042128603
52.0,2012,2,2276,-3.477523324851569
52.0,2012,3,2084,-8.43585237258348
52.0,2013,0,2241,7.533589251439539
52.0,2013,1,2323,3.6590807675145025
52.0,2013,2,2335,0.5165733964700818
52.0,2013,3,2225,-4.710920770877944
52.0,2014,0,2277,2.337078651685393
52.0,2014,1,2539,11.506368028107158
52.0,2014,2,2344,-7.680189050807404
52.0,2014,3,2024,-13.651877133105803
52.0,2015,0,1864,-7.905138339920949
52.0,2015,1,1908,2.3605150214592276
52.0,2015,2,1864,-2.3060796645702304
52.0,2015,3,1503,-19.36695278969957
52.0,2016,0,1533,1.996007984031936
52.0,2016,1,1639,6.914546640574038
52.0,2016,2,1454,-11.287370347773033
52.0,2016,3,1591,9.422283356258596
52.0,2017,0,1572,-1.1942174732872406
52.0,2017,1,1710,8.778625954198473
52.0,2017,2,1698,-0.7017543859649122
52.0,2017,3,1803,6.18374558303887
52.0,2018,0,1647,-8.652246256239602
52.0,2018,1,1538,-6.618093503339405
52.0,2018,2,1491,-3.05591677503251
52.0,2018,3,1243,-16.633132126089873
52.0,2019,0,1289,3.700724054706356
52.0,2019,1,1208,-6.283941039565555
52.0,2019,2,1269,5.049668874172186
52.0,2019,3,1056,-16.78486997635934
52.0,2020,0,1063,0.6628787878787878
52.0,2020,1,725,-31.796801505174038
52.0,2020,2,667,-8.0
52.0,2020,3,772,15.742128935532234
52.0,2021,0,776,0.5181347150259068
52.0,2021,1,693,-10.695876288659793
52.0,2021,2,890,28.42712842712843
52.0,2021,3,832,-6.51685393258427
52.0,2022,0,1344,61.53846153846154
52.0,2022,1,1244,-7.440476190476191
52.0,2022,2,1232,-0.964630225080386
52.0,2022,3,1060,-13.96103896103896
52.0,2023,0,1187,11.981132075471699
52.0,2023,1,1265,6.571187868576242
60.0,2006,0,1109,
60.0,2006,1,1183,6.672678088367899
60.0,2006,2,1164,-1.6060862214708367
60.0,2006,3,1118,-3.951890034364261
60.0,2007,0,1248,11.627906976744185
60.0,2007,1,1367,9.535256410256409
60.0,2007,2,1249,-8.632040965618142
60.0,2007,3,1097,-12.169735788630904
60.0,2008,0,1149,4.740200546946217
60.0,2008,1,1337,16.362053959965188
60.0,2008,2,1231,-7.928197456993269
60.0,2008,3,1083,-12.022745735174654
60.0,2009,0,1129,4.247460757156047
60.0,2009,1,1260,11.603188662533215
60.0,2009,2,1631,29.444444444444446
60.0,2009,3,1157,-29.061925199264255
60.0,2010,0,1190,2.8522039757994815
60.0,2010,1,1277,7.3109243697479
60.0,2010,2,1460,14.330462020360219
60.0,2010,3,1110,-23.972602739726025
60.0,2011,0,1120,0.9009009009009009
60.0,2011,1,1192,6.428571428571428
60.0,2011,2,1240,4.026845637583892
60.0,2011,3,938,-24.35483870967742
60.0,2012,0,1118,19.189765458422176
60.0,2012,1,1205,7.78175313059034
60.0,2012,2,1147,-4.813278008298756
60.0,2012,3,615,-46.38186573670445
60.0,2013,0,960,56.09756097560976
60.0,2013,1,1247,29.895833333333332
60.0,2013,2,1203,-3.5284683239775463
60.0,2013,3,919,-23.60764754779717
60.0,2014,0,1081,17.6278563656148
60.0,2014,1,1185,9.620721554116558
60.0,2014,2,1358,14.59915611814346
60.0,2014,3,939,-30.85419734904271
60.0,2015,0,977,4.046858359957402
60.0,2015,1,1204,23.23439099283521
60.0,2015,2,1594,32.39202657807309
60.0,2015,3,1124,-29.485570890840652
60.0,2016,0,1162,3.3807829181494666
60.0,2016,1,1214,4.475043029259897
60.0,2016,2,1154,-4.942339373970346
60.0,2016,3,941,-18.457538994800693
60.0,2017,0,1010,7.332624867162593
60.0,2017,1,1134,12.277227722772277
60.0,2017,2,1136,0.1763668430335097
60.0,2017,3,813,-28.433098591549292
60.0,2018,0,879,8.118081180811808
60.0,2018,1,1028,16.95108077360637
60.0,2018,2,1129,9.82490272373541
60.0,2018,3,782,-30.73516386182462
60.0,2019,0,786,0.5115089514066496
60.0,2019,1,896,13.994910941475828
60.0,2019,2,851,-5.022321428571429
60.0,2019,3,643,-24.44183313748531
60.0,2020,0,712,10.730948678071538
60.0,2020,1,471,-33.848314606741575
60.0,2020,2,448,-4.8832271762208075
60.0,2020,3,568,26.785714285714285
60.0,2021,0,540,-4.929577464788732
60.0,2021,1,613,13.518518518518519
60.0,2021,2,624,1.794453507340946
60.0,2021,3,543,-12.980769230769232
60.0,2022,0,622,14.548802946593002
60.0,2022,1,670,7.717041800643088
60.0,2022,2,679,1.3432835820895521
60.0,2022,3,567,-16.49484536082474
60.0,2023,0,755,33.15696649029982
60.0,2023,1,891,18.013245033112582
61.0,2006,0,817,
61.0,2006,1,813,-0.4895960832313341
61.0,2006,2,723,-11.07011070110701
61.0,2006,3,868,20.055325034578146
61.0,2007,0,956,10.138248847926267
61.0,2007,1,896,-6.2761506276150625
61.0,2007,2,819,-8.59375
61.0,2007,3,752,-8.18070818070818
61.0,2008,0,869,15.558510638297873
61.0,2008,1,877,0.9205983889528193
61.0,2008,2,755,-13.911060433295324
61.0,2008,3,742,-1.7218543046357615
61.0,2009,0,975,31.40161725067385
61.0,2009,1,901,-7.58974358974359
61.0,2009,2,753,-16.426193118756938
61.0,2009,3,743,-1.3280212483399734
61.0,2010,0,758,2.0188425302826376
61.0,2010,1,775,2.242744063324538
61.0,2010,2,789,1.806451612903226
61.0,2010,3,753,-4.562737642585551
61.0,2011,0,795,5.577689243027888
61.0,2011,1,811,2.0125786163522013
61.0,2011,2,718,-11.467324290998766
61.0,2011,3,800,11.420612813370473
61.0,2012,0,856,7.000000000000001
61.0,2012,1,953,11.33177570093458
61.0,2012,2,802,-15.844700944386151
61.0,2012,3,688,-14.214463840399002
61.0,2013,0,865,25.726744186046513
61.0,2013,1,882,1.9653179190751446
61.0,2013,2,776,-12.01814058956916
61.0,2013,3,763,-1.675257731958763
61.0,2014,0,845,10.747051114023591
61.0,2014,1,860,1.7751479289940828
61.0,2014,2,819,-4.767441860465117
61.0,2014,3,802,-2.0757020757020754
61.0,2015,0,643,-19.825436408977556
61.0,2015,1,766,19.12908242612753
61.0,2015,2,711,-7.180156657963447
61.0,2015,3,697,-1.969057665260197
61.0,2016,0,719,3.1563845050215207
61.0,2016,1,654,-9.040333796940194
61.0,2016,2,609,-6.8807339449541285
61.0,2016,3,681,11.822660098522167
61.0,2017,0,684,0.4405286343612335
61.0,2017,1,687,0.43859649122807015
61.0,2017,2,585,-14.847161572052403
61.0,2017,3,642,9.743589743589745
61.0,2018,0,673,4.8286604361370715
61.0,2018,1,539,-19.910846953937593
61.0,2018,2,542,0.5565862708719851
61.0,2018,3,492,-9.22509225092251
61.0,2019,0,504,2.4390243902439024
61.0,2019,1,504,0.0
61.0,2019,2,531,5.357142857142857
61.0,2019,3,477,-10.16949152542373
61.0,2020,0,411,-13.836477987421384
61.0,2020,1,291,-29.1970802919708
61.0,2020,2,321,10.309278350515463
61.0,2020,3,367,14.330218068535824
61.0,2021,0,374,1.9073569482288828
61.0,2021,1,357,-4.545454545454546
61.0,2021,2,377,5.602240896358544
61.0,2021,3,359,-4.774535809018567
61.0,2022,0,355,-1.1142061281337048
61.0,2022,1,377,6.197183098591549
61.0,2022,2,385,2.122015915119363
61.0,2022,3,433,12.467532467532468
61.0,2023,0,478,10.392609699769054
61.0,2023,1,512,7.112970711297072
62.0,2006,0,731,
62.0,2006,1,581,-20.51983584131327
62.0,2006,2,634,9.122203098106713
62.0,2006,3,652,2.8391167192429023
62.0,2007,0,814,24.846625766871167
62.0,2007,1,630,-22.604422604422606
62.0,2007,2,683,8.412698412698413
62.0,2007,3,692,1.3177159590043925
62.0,2008,0,769,11.127167630057803
62.0,2008,1,686,-10.793237971391417
62.0,2008,2,758,10.495626822157435
62.0,2008,3,696,-8.179419525065963
62.0,2009,0,782,12.35632183908046
62.0,2009,1,774,-1.0230179028132993
62.0,2009,2,615,-20.54263565891473
62.0,2009,3,653,6.178861788617886
62.0,2010,0,624,-4.44104134762634
62.0,2010,1,695,11.378205128205128
62.0,2010,2,601,-13.525179856115107
62.0,2010,3,560,-6.821963394342761
62.0,2011,0,707,26.25
62.0,2011,1,695,-1.6973125884016973
62.0,2011,2,530,-23.741007194244602
62.0,2011,3,534,0.7547169811320755
62.0,2012,0,671,25.65543071161049
62.0,2012,1,654,-2.533532041728763
62.0,2012,2,638,-2.4464831804281344
62.0,2012,3,481,-24.608150470219435
62.0,2013,0,594,23.492723492723496
62.0,2013,1,630,6.0606060606060606
62.0,2013,2,572,-9.206349206349207
62.0,2013,3,595,4.020979020979021
62.0,2014,0,701,17.81512605042017
62.0,2014,1,777,10.841654778887303
62.0,2014,2,715,-7.979407979407979
62.0,2014,3,761,6.433566433566433
62.0,2015,0,621,-18.396846254927727
62.0,2015,1,741,19.32367149758454
62.0,2015,2,700,-5.53306342780027
62.0,2015,3,719,2.7142857142857144
62.0,2016,0,657,-8.6230876216968
62.0,2016,1,677,3.0441400304414
62.0,2016,2,618,-8.714918759231907
62.0,2016,3,599,-3.074433656957929
62.0,2017,0,550,-8.180300500834726
62.0,2017,1,612,11.272727272727273
62.0,2017,2,589,-3.758169934640523
62.0,2017,3,650,10.35653650254669
62.0,2018,0,423,-34.92307692307692
62.0,2018,1,397,-6.1465721040189125
62.0,2018,2,459,15.617128463476071
62.0,2018,3,372,-18.954248366013072
62.0,2019,0,501,34.67741935483871
62.0,2019,1,462,-7.784431137724551
62.0,2019,2,397,-14.06926406926407
62.0,2019,3,429,8.060453400503778
62.0,2020,0,315,-26.573426573426573
62.0,2020,1,240,-23.809523809523807
62.0,2020,2,276,15.0
62.0,2020,3,317,14.855072463768115
62.0,2021,0,390,23.02839116719243
62.0,2021,1,320,-17.94871794871795
62.0,2021,2,356,11.25
62.0,2021,3,422,18.53932584269663
62.0,2022,0,456,8.056872037914692
62.0,2022,1,458,0.43859649122807015
62.0,2022,2,414,-9.606986899563319
62.0,2022,3,400,-3.3816425120772946
62.0,2023,0,461,15.25
62.0,2023,1,554,20.17353579175705
63.0,2006,0,528,
63.0,2006,1,534,1.1363636363636365
63.0,2006,2,524,-1.8726591760299627
63.0,2006,3,610,16.412213740458014
63.0,2007,0,645,5.737704918032787
63.0,2007,1,583,-9.612403100775193
63.0,2007,2,633,8.576329331046312
63.0,2007,3,772,21.958925750394943
63.0,2008,0,617,-20.077720207253886
63.0,2008,1,643,4.213938411669368
63.0,2008,2,581,-9.642301710730948
63.0,2008,3,571,-1.7211703958691909
63.0,2009,0,555,-2.8021015761821366
63.0,2009,1,601,8.288288288288289
63.0,2009,2,597,-0.6655574043261231
63.0,2009,3,588,-1.507537688442211
63.0,2010,0,504,-14.285714285714285
63.0,2010,1,608,20.634920634920633
63.0,2010,2,620,1.9736842105263157
63.0,2010,3,591,-4.67741935483871
63.0,2011,0,588,-0.5076142131979695
63.0,2011,1,656,11.564625850340136
63.0,2011,2,634,-3.353658536585366
63.0,2011,3,666,5.047318611987381
63.0,2012,0,660,-0.9009009009009009
63.0,2012,1,649,-1.6666666666666667
63.0,2012,2,670,3.2357473035439135
63.0,2012,3,537,-19.850746268656717
63.0,2013,0,587,9.31098696461825
63.0,2013,1,615,4.770017035775128
63.0,2013,2,610,-0.8130081300813009
63.0,2013,3,553,-9.344262295081968
63.0,2014,0,527,-4.701627486437613
63.0,2014,1,674,27.893738140417458
63.0,2014,2,610,-9.495548961424333
63.0,2014,3,522,-14.426229508196723
63.0,2015,0,509,-2.490421455938697
63.0,2015,1,547,7.465618860510806
63.0,2015,2,613,12.065813528336381
63.0,2015,3,549,-10.440456769983687
63.0,2016,0,630,14.754098360655737
63.0,2016,1,571,-9.365079365079366
63.0,2016,2,574,0.5253940455341506
63.0,2016,3,535,-6.794425087108014
63.0,2017,0,515,-3.7383177570093453
63.0,2017,1,528,2.524271844660194
63.0,2017,2,470,-10.984848484848484
63.0,2017,3,526,11.914893617021278
63.0,2018,0,535,1.7110266159695817
63.0,2018,1,528,-1.3084112149532712
63.0,2018,2,518,-1.893939393939394
63.0,2018,3,464,-10.424710424710424
63.0,2019,0,489,5.387931034482758
63.0,2019,1,498,1.8404907975460123
63.0,2019,2,438,-12.048192771084338
63.0,2019,3,353,-19.406392694063925
63.0,2020,0,385,9.06515580736544
63.0,2020,1,232,-39.740259740259745
63.0,2020,2,312,34.48275862068966
63.0,2020,3,436,39.743589743589745
63.0,2021,0,372,-14.678899082568808
63.0,2021,1,346,-6.989247311827956
63.0,2021,2,420,21.38728323699422
