Community_District,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
312.0,2018,1,325,-5.247813411078718
312.0,2018,2,314,-3.3846153846153846
312.0,2018,3,262,-16.560509554140125
312.0,2019,0,320,22.137404580152673
312.0,2019,1,329,2.8125
312.0,2019,2,304,-7.598784194528875
312.0,2019,3,266,-12.5
312.0,2020,0,275,3.3834586466165413
312.0,2020,1,183,-33.45454545454545
312.0,2020,2,236,28.96174863387978
312.0,2020,3,251,6.3559322033898304
312.0,2021,0,229,-8.764940239043826
312.0,2021,1,251,9.606986899563319
312.0,2021,2,305,21.51394422310757
312.0,2021,3,309,1.3114754098360655
312.0,2022,0,379,22.653721682847898
312.0,2022,1,355,-6.33245382585752
312.0,2022,2,349,-1.6901408450704223
312.0,2022,3,351,0.5730659025787965
312.0,2023,0,358,1.9943019943019942
312.0,2023,1,361,0.8379888268156425
313.0,2006,0,1109,
313.0,2006,1,1183,6.672678088367899
313.0,2006,2,1164,-1.6060862214708367
313.0,2006,3,1118,-3.951890034364261
313.0,2007,0,1248,11.627906976744185
313.0,2007,1,1367,9.535256410256409
313.0,2007,2,1249,-8.632040965618142
313.0,2007,3,1097,-12.169735788630904
313.0,2008,0,1149,4.740200546946217
313.0,2008,1,1337,16.362053959965188
313.0,2008,2,1231,-7.928197456993269
313.0,2008,3,1083,-12.022745735174654
313.0,2009,0,1129,4.247460757156047
313.0,2009,1,1260,11.603188662533215
313.0,2009,2,1631,29.444444444444446
313.0,2009,3,1157,-29.061925199264255
313.0,2010,0,1190,2.8522039757994815
313.0,2010,1,1277,7.3109243697479
313.0,2010,2,1460,14.330462020360219
313.0,2010,3,1110,-23.972602739726025
313.0,2011,0,1120,0.9009009009009009
313.0,2011,1,1192,6.428571428571428
313.0,2011,2,1240,4.026845637583892
313.0,2011,3,938,-24.35483870967742
313.0,2012,0,1118,19.189765458422176
313.0,2012,1,1205,7.78175313059034
313.0,2012,2,1147,-4.813278008298756
313.0,2012,3,615,-46.38186573670445
313.0,2013,0,960,56.09756097560976
313.0,2013,1,1247,29.895833333333332
313.0,2013,2,1203,-3.5284683239775463
313.0,2013,3,919,-23.60764754779717
313.0,2014,0,1081,17.6278563656148
313.0,2014,1,1185,9.620721554116558
313.0,2014,2,1358,14.59915611814346
313.0,2014,3,939,-30.85419734904271
313.0,2015,0,977,4.046858359957402
313.0,2015,1,1204,23.23439099283521
313.0,2015,2,1594,32.39202657807309
313.0,2015,3,1124,-29.485570890840652
313.0,2016,0,1162,3.3807829181494666
313.0,2016,1,1214,4.475043029259897
313.0,2016,2,1154,-4.942339373970346
313.0,2016,3,941,-18.457538994800693
313.0,2017,0,1010,7.332624867162593
313.0,2017,1,1134,12.277227722772277
313.0,2017,2,1136,0.1763668430335097
313.0,2017,3,813,-28.433098591549292
313.0,2018,0,879,8.118081180811808
313.0,2018,1,1028,16.95108077360637
313.0,2018,2,1129,9.82490272373541
313.0,2018,3,782,-30.73516386182462
313.0,2019,0,786,0.5115089514066496
313.0,2019,1,896,13.994910941475828
313.0,2019,2,851,-5.022321428571429
313.0,2019,3,643,-24.44183313748531
313.0,2020,0,712,10.730948678071538
313.0,2020,1,471,-33.848314606741575
313.0,2020,2,448,-4.8832271762208075
313.0,2020,3,568,26.785714285714285
313.0,2021,0,540,-4.929577464788732
313.0,2021,1,613,13.518518518518519
313.0,2021,2,624,1.794453507340946
313.0,2021,3,543,-12.980769230769232
313.0,2022,0,622,14.548802946593002
313.0,2022,1,670,7.717041800643088
313.0,2022,2,679,1.3432835820895521
313.0,2022,3,567,-16.49484536082474
313.0,2023,0,755,33.15696649029982
313.0,2023,1,891,18.013245033112582
314.0,2006,0,1295,
314.0,2006,1,1243,-4.015444015444015
314.0,2006,2,1387,11.584875301689461
314.0,2006,3,1275,-8.074981975486661
314.0,2007,0,1400,9.803921568627452
314.0,2007,1,1399,-0.07142857142857142
314.0,2007,2,1575,12.580414581844174
314.0,2007,3,1346,-14.539682539682538
314.0,2008,0,1564,16.196136701337295
314.0,2008,1,1351,-13.618925831202047
314.0,2008,2,1495,10.658771280532939
314.0,2008,3,1227,-17.926421404682273
314.0,2009,0,1530,24.69437652811736
314.0,2009,1,1575,2.941176470588235
314.0,2009,2,1347,-14.476190476190476
314.0,2009,3,1364,1.2620638455827766
314.0,2010,0,1543,13.12316715542522
314.0,2010,1,1718,11.341542449773168
314.0,2010,2,1505,-12.39813736903376
314.0,2010,3,1489,-1.06312292358804
314.0,2011,0,1404,-5.7085292142377435
314.0,2011,1,1442,2.7065527065527064
314.0,2011,2,1396,-3.19001386962552
314.0,2011,3,1254,-10.17191977077364
314.0,2012,0,1405,12.041467304625199
314.0,2012,1,1332,-5.195729537366548
314.0,2012,2,1302,-2.2522522522522523
314.0,2012,3,1051,-19.278033794162827
314.0,2013,0,1257,19.60038058991437
314.0,2013,1,1299,3.341288782816229
314.0,2013,2,1329,2.3094688221709005
314.0,2013,3,1245,-6.320541760722348
314.0,2014,0,1393,11.887550200803213
314.0,2014,1,1420,1.938262742282843
314.0,2014,2,1425,0.35211267605633806
314.0,2014,3,1093,-23.29824561403509
314.0,2015,0,1068,-2.2872827081427265
314.0,2015,1,1227,14.887640449438203
314.0,2015,2,1054,-14.099429502852487
314.0,2015,3,1000,-5.1233396584440225
314.0,2016,0,1029,2.9000000000000004
314.0,2016,1,950,-7.6773566569484935
314.0,2016,2,912,-4.0
314.0,2016,3,915,0.3289473684210526
314.0,2017,0,1013,10.710382513661203
314.0,2017,1,1011,-0.19743336623889435
314.0,2017,2,953,-5.736894164193868
314.0,2017,3,1028,7.869884575026233
314.0,2018,0,1131,10.019455252918288
314.0,2018,1,981,-13.262599469496022
314.0,2018,2,788,-19.673802242609582
314.0,2018,3,906,14.974619289340103
314.0,2019,0,834,-7.9470198675496695
314.0,2019,1,758,-9.112709832134293
314.0,2019,2,719,-5.145118733509235
314.0,2019,3,662,-7.927677329624479
314.0,2020,0,659,-0.4531722054380665
314.0,2020,1,440,-33.23216995447648
314.0,2020,2,358,-18.636363636363637
314.0,2020,3,466,30.16759776536313
314.0,2021,0,504,8.15450643776824
314.0,2021,1,439,-12.896825396825399
314.0,2021,2,498,13.439635535307518
314.0,2021,3,553,11.04417670682731
314.0,2022,0,549,-0.7233273056057866
314.0,2022,1,617,12.386156648451731
314.0,2022,2,630,2.106969205834684
314.0,2022,3,609,-3.3333333333333335
314.0,2023,0,680,11.658456486042693
314.0,2023,1,669,-1.6176470588235297
315.0,2006,0,817,
315.0,2006,1,813,-0.4895960832313341
315.0,2006,2,723,-11.07011070110701
315.0,2006,3,868,20.055325034578146
315.0,2007,0,956,10.138248847926267
315.0,2007,1,896,-6.2761506276150625
315.0,2007,2,819,-8.59375
315.0,2007,3,752,-8.18070818070818
315.0,2008,0,869,15.558510638297873
315.0,2008,1,877,0.9205983889528193
315.0,2008,2,755,-13.911060433295324
315.0,2008,3,742,-1.7218543046357615
315.0,2009,0,975,31.40161725067385
315.0,2009,1,901,-7.58974358974359
315.0,2009,2,753,-16.426193118756938
315.0,2009,3,743,-1.3280212483399734
315.0,2010,0,758,2.0188425302826376
315.0,2010,1,775,2.242744063324538
315.0,2010,2,788,1.6774193548387095
315.0,2010,3,753,-4.441624365482234
315.0,2011,0,795,5.577689243027888
315.0,2011,1,811,2.0125786163522013
315.0,2011,2,718,-11.467324290998766
315.0,2011,3,797,11.002785515320335
315.0,2012,0,856,7.402760351317441
315.0,2012,1,953,11.33177570093458
315.0,2012,2,800,-16.054564533053515
315.0,2012,3,687,-14.124999999999998
315.0,2013,0,864,25.76419213973799
315.0,2013,1,882,2.083333333333333
315.0,2013,2,776,-12.01814058956916
315.0,2013,3,763,-1.675257731958763
315.0,2014,0,845,10.747051114023591
315.0,2014,1,860,1.7751479289940828
315.0,2014,2,819,-4.767441860465117
315.0,2014,3,802,-2.0757020757020754
315.0,2015,0,643,-19.825436408977556
315.0,2015,1,766,19.12908242612753
315.0,2015,2,711,-7.180156657963447
315.0,2015,3,697,-1.969057665260197
315.0,2016,0,719,3.1563845050215207
315.0,2016,1,653,-9.17941585535466
315.0,2016,2,609,-6.738131699846861
315.0,2016,3,681,11.822660098522167
315.0,2017,0,684,0.4405286343612335
315.0,2017,1,687,0.43859649122807015
315.0,2017,2,585,-14.847161572052403
315.0,2017,3,642,9.743589743589745
315.0,2018,0,673,4.8286604361370715
315.0,2018,1,539,-19.910846953937593
315.0,2018,2,540,0.1855287569573284
315.0,2018,3,492,-8.88888888888889
315.0,2019,0,504,2.4390243902439024
315.0,2019,1,504,0.0
315.0,2019,2,531,5.357142857142857
315.0,2019,3,477,-10.16949152542373
315.0,2020,0,411,-13.836477987421384
315.0,2020,1,291,-29.1970802919708
315.0,2020,2,321,10.309278350515463
315.0,2020,3,367,14.330218068535824
315.0,2021,0,374,1.9073569482288828
315.0,2021,1,357,-4.545454545454546
315.0,2021,2,377,5.602240896358544
315.0,2021,3,359,-4.774535809018567
315.0,2022,0,355,-1.1142061281337048
315.0,2022,1,377,6.197183098591549
315.0,2022,2,385,2.122015915119363
315.0,2022,3,433,12.467532467532468
315.0,2023,0,478,10.392609699769054
315.0,2023,1,512,7.112970711297072
316.0,2006,0,2157,
316.0,2006,1,2216,2.735280482151136
316.0,2006,2,2249,1.4891696750902528
316.0,2006,3,2174,-3.3348154735437974
316.0,2007,0,2430,11.775528978840846
316.0,2007,1,2569,5.720164609053498
316.0,2007,2,2734,6.422732580770727
316.0,2007,3,2324,-14.996342355523042
316.0,2008,0,2571,10.628227194492254
316.0,2008,1,2353,-8.479190976273824
316.0,2008,2,2449,4.079898002549936
316.0,2008,3,2556,4.369130257247857
316.0,2009,0,3058,19.640062597809077
316.0,2009,1,2985,-2.3871811641595815
316.0,2009,2,2807,-5.9631490787269685
316.0,2009,3,2514,-10.438190238688993
316.0,2010,0,2882,14.638027048528244
316.0,2010,1,3097,7.460097154753644
316.0,2010,2,2914,-5.9089441394898286
316.0,2010,3,2773,-4.838709677419355
316.0,2011,0,3034,9.412188965019833
316.0,2011,1,3238,6.723796967699407
316.0,2011,2,3561,9.975293390982088
316.0,2011,3,2909,-18.309463633810726
316.0,2012,0,3471,19.319353729804057
316.0,2012,1,2973,-14.34745030250648
316.0,2012,2,2999,0.8745375042045072
316.0,2012,3,2244,-25.175058352784262
316.0,2013,0,2825,25.89126559714795
316.0,2013,1,2668,-5.557522123893805
316.0,2013,2,2497,-6.409295352323838
316.0,2013,3,2258,-9.571485782939527
316.0,2014,0,2433,7.7502214348981395
316.0,2014,1,2599,6.8228524455404855
316.0,2014,2,2877,10.696421700654097
316.0,2014,3,1904,-33.81995133819951
316.0,2015,0,2103,10.451680672268909
316.0,2015,1,2270,7.941036614360438
316.0,2015,2,2351,3.5682819383259914
316.0,2015,3,1656,-29.5618885580604
316.0,2016,0,1890,14.130434782608695
316.0,2016,1,1967,4.074074074074074
316.0,2016,2,2034,3.40620233858668
316.0,2016,3,1571,-22.763028515240904
316.0,2017,0,1606,2.2278803309993633
316.0,2017,1,1468,-8.59277708592777
316.0,2017,2,1535,4.564032697547684
316.0,2017,3,1325,-13.680781758957655
316.0,2018,0,1414,6.716981132075471
316.0,2018,1,1508,6.647807637906649
316.0,2018,2,1201,-20.358090185676392
316.0,2018,3,1126,-6.244796003330558
316.0,2019,0,1167,3.641207815275311
316.0,2019,1,1049,-10.11139674378749
316.0,2019,2,1094,4.28979980934223
316.0,2019,3,923,-15.63071297989031
316.0,2020,0,784,-15.059588299024917
316.0,2020,1,678,-13.520408163265307
316.0,2020,2,526,-22.418879056047196
316.0,2020,3,698,32.69961977186312
316.0,2021,0,699,0.14326647564469913
316.0,2021,1,543,-22.317596566523605
316.0,2021,2,616,13.443830570902392
316.0,2021,3,650,5.51948051948052
316.0,2022,0,827,27.23076923076923
316.0,2022,1,964,16.56590084643289
316.0,2022,2,918,-4.771784232365145
316.0,2022,3,1079,17.538126361655774
316.0,2023,0,1313,21.686746987951807
316.0,2023,1,1243,-5.331302361005331
317.0,2006,0,1659,
317.0,2006,1,1700,2.471368294153104
317.0,2006,2,1530,-10.0
317.0,2006,3,1411,-7.777777777777778
317.0,2007,0,1780,26.151665485471298
317.0,2007,1,1723,-3.2022471910112356
317.0,2007,2,1853,7.544979686593152
317.0,2007,3,1468,-20.77711818672423
317.0,2008,0,1582,7.7656675749318795
317.0,2008,1,1509,-4.61441213653603
317.0,2008,2,1473,-2.3856858846918487
317.0,2008,3,1422,-3.462321792260693
317.0,2009,0,1771,24.542897327707454
317.0,2009,1,1652,-6.719367588932807
317.0,2009,2,1752,6.053268765133172
317.0,2009,3,1552,-11.415525114155251
317.0,2010,0,1709,10.1159793814433
317.0,2010,1,1723,0.8191925102399065
317.0,2010,2,1476,-14.335461404526988
317.0,2010,3,1290,-12.601626016260163
317.0,2011,0,1531,18.68217054263566
317.0,2011,1,1630,6.466361854996734
317.0,2011,2,1665,2.147239263803681
317.0,2011,3,1416,-14.954954954954955
317.0,2012,0,1914,35.16949152542373
317.0,2012,1,1787,-6.635318704284221
317.0,2012,2,1974,10.46446558477896
317.0,2012,3,1343,-31.965552178318134
317.0,2013,0,1610,19.880863737900224
317.0,2013,1,1644,2.111801242236025
317.0,2013,2,1738,5.7177615571776155
317.0,2013,3,1623,-6.61680092059839
317.0,2014,0,1740,7.208872458410351
317.0,2014,1,1802,3.5632183908045976
317.0,2014,2,1951,8.268590455049944
317.0,2014,3,1590,-18.503331624807792
317.0,2015,0,1589,-0.06289308176100629
317.0,2015,1,1889,18.879798615481434
317.0,2015,2,1630,-13.710958178930651
317.0,2015,3,1271,-22.024539877300615
317.0,2016,0,1467,15.420928402832415
317.0,2016,1,1474,0.47716428084526247
317.0,2016,2,1282,-13.025780189959294
317.0,2016,3,1307,1.9500780031201248
317.0,2017,0,1342,2.6778882938026016
317.0,2017,1,1216,-9.38897168405365
317.0,2017,2,1049,-13.733552631578947
317.0,2017,3,1223,16.587225929456626
317.0,2018,0,1373,12.264922322158627
317.0,2018,1,1070,-22.06846321922797
317.0,2018,2,1091,1.9626168224299065
317.0,2018,3,982,-9.99083409715857
317.0,2019,0,1108,12.830957230142568
317.0,2019,1,994,-10.288808664259928
317.0,2019,2,1006,1.2072434607645874
317.0,2019,3,748,-25.646123260437374
317.0,2020,0,704,-5.88235294117647
317.0,2020,1,496,-29.545454545454547
317.0,2020,2,566,14.112903225806454
317.0,2020,3,732,29.328621908127207
317.0,2021,0,788,7.650273224043716
317.0,2021,1,736,-6.598984771573605
317.0,2021,2,692,-5.978260869565218
317.0,2021,3,700,1.1560693641618496
317.0,2022,0,750,7.142857142857142
317.0,2022,1,810,8.0
317.0,2022,2,764,-5.679012345679013
317.0,2022,3,811,6.151832460732985
317.0,2023,0,1023,26.140567200986435
317.0,2023,1,1013,-0.9775171065493646
318.0,2006,0,1184,
318.0,2006,1,1244,5.0675675675675675
318.0,2006,2,1242,-0.1607717041800643
318.0,2006,3,1283,3.3011272141706924
318.0,2007,0,1387,8.106001558846454
318.0,2007,1,1282,-7.570295602018745
318.0,2007,2,1415,10.374414976599065
318.0,2007,3,1443,1.9787985865724382
318.0,2008,0,1308,-9.355509355509357
318.0,2008,1,1428,9.174311926605505
318.0,2008,2,1344,-5.88235294117647
318.0,2008,3,1197,-10.9375
318.0,2009,0,1159,-3.1746031746031744
318.0,2009,1,1310,13.028472821397758
318.0,2009,2,1352,3.2061068702290076
318.0,2009,3,1245,-7.914201183431953
318.0,2010,0,1346,8.112449799196787
318.0,2010,1,1356,0.7429420505200593
318.0,2010,2,1351,-0.3687315634218289
318.0,2010,3,1243,-7.994078460399703
318.0,2011,0,1345,8.205953338696702
318.0,2011,1,1393,3.5687732342007434
318.0,2011,2,1438,3.230437903804738
318.0,2011,3,1501,4.3810848400556335
318.0,2012,0,1556,3.664223850766156
318.0,2012,1,1588,2.056555269922879
318.0,2012,2,1400,-11.838790931989925
318.0,2012,3,1171,-16.357142857142858
318.0,2013,0,1405,19.982920580700256
318.0,2013,1,1418,0.9252669039145907
318.0,2013,2,1406,-0.846262341325811
318.0,2013,3,1246,-11.379800853485063
318.0,2014,0,1399,12.279293739967898
318.0,2014,1,1637,17.01215153681201
318.0,2014,2,1768,8.0024434941967
318.0,2014,3,1203,-31.957013574660632
318.0,2015,0,1166,-3.0756442227763925
318.0,2015,1,1358,16.466552315608922
318.0,2015,2,1378,1.4727540500736376
318.0,2015,3,1255,-8.925979680696662
318.0,2016,0,1351,7.649402390438246
318.0,2016,1,1280,-5.255366395262769
318.0,2016,2,1251,-2.265625
318.0,2016,3,1153,-7.8337330135891285
318.0,2017,0,1190,3.2090199479618384
318.0,2017,1,1266,6.386554621848739
318.0,2017,2,1180,-6.79304897314376
318.0,2017,3,1172,-0.6779661016949152
318.0,2018,0,1220,4.09556313993174
318.0,2018,1,1089,-10.737704918032787
318.0,2018,2,979,-10.1010101010101
318.0,2018,3,911,-6.945863125638406
318.0,2019,0,869,-4.610318331503842
318.0,2019,1,906,4.25776754890679
318.0,2019,2,824,-9.050772626931568
318.0,2019,3,667,-19.053398058252426
318.0,2020,0,732,9.745127436281859
318.0,2020,1,391,-46.58469945355191
318.0,2020,2,542,38.61892583120204
318.0,2020,3,728,34.31734317343174
318.0,2021,0,691,-5.082417582417582
318.0,2021,1,692,0.1447178002894356
318.0,2021,2,752,8.670520231213873
318.0,2021,3,689,-8.377659574468085
318.0,2022,0,846,22.786647314949203
318.0,2022,1,971,14.775413711583923
318.0,2022,2,891,-8.2389289392379
318.0,2022,3,891,0.0
318.0,2023,0,993,11.447811447811448
318.0,2023,1,1015,2.2155085599194364
355.0,2006,0,114,
355.0,2006,1,174,52.63157894736842
355.0,2006,2,169,-2.8735632183908044
355.0,2006,3,75,-55.62130177514793
355.0,2007,0,112,49.333333333333336
355.0,2007,1,120,7.142857142857142
355.0,2007,2,128,6.666666666666667
355.0,2007,3,86,-32.8125
355.0,2008,0,95,10.465116279069768
355.0,2008,1,91,-4.2105263157894735
355.0,2008,2,107,17.582417582417584
355.0,2008,3,78,-27.102803738317753
355.0,2009,0,123,57.692307692307686
355.0,2009,1,105,-14.634146341463413
355.0,2009,2,119,13.333333333333334
355.0,2009,3,125,5.042016806722689
355.0,2010,0,128,2.4
355.0,2010,1,128,0.0
355.0,2010,2,204,59.375
355.0,2010,3,134,-34.31372549019608
355.0,2011,0,134,0.0
355.0,2011,1,139,3.731343283582089
355.0,2011,2,195,40.28776978417266
355.0,2011,3,138,-29.230769230769234
355.0,2012,0,166,20.28985507246377
355.0,2012,1,138,-16.867469879518072
355.0,2012,2,182,31.88405797101449
355.0,2012,3,75,-58.791208791208796
355.0,2013,0,78,4.0
355.0,2013,1,124,58.97435897435898
355.0,2013,2,120,-3.225806451612903
355.0,2013,3,85,-29.166666666666668
355.0,2014,0,141,65.88235294117646
355.0,2014,1,93,-34.04255319148936
355.0,2014,2,103,10.75268817204301
355.0,2014,3,69,-33.00970873786408
355.0,2015,0,82,18.84057971014493
355.0,2015,1,88,7.317073170731707
355.0,2015,2,170,93.18181818181817
355.0,2015,3,86,-49.411764705882355
355.0,2016,0,118,37.2093023255814
355.0,2016,1,127,7.627118644067797
355.0,2016,2,120,-5.511811023622047
355.0,2016,3,96,-20.0
355.0,2017,0,83,-13.541666666666666
355.0,2017,1,88,6.024096385542169
355.0,2017,2,72,-18.181818181818183
355.0,2017,3,72,0.0
355.0,2018,0,71,-1.3888888888888888
355.0,2018,1,77,8.450704225352112
355.0,2018,2,39,-49.35064935064935
355.0,2018,3,49,25.64102564102564
355.0,2019,0,35,-28.57142857142857
355.0,2019,1,49,40.0
355.0,2019,2,35,-28.57142857142857
355.0,2019,3,28,-20.0
355.0,2020,0,20,-28.57142857142857
355.0,2020,1,15,-25.0
355.0,2020,2,3,-80.0
355.0,2020,3,19,533.3333333333333
355.0,2021,0,22,15.789473684210526
355.0,2021,1,20,-9.090909090909092
355.0,2021,2,19,-5.0
355.0,2021,3,21,10.526315789473683
355.0,2022,0,9,-57.14285714285714
355.0,2022,1,13,44.44444444444444
355.0,2022,2,16,23.076923076923077
355.0,2022,3,16,0.0
355.0,2023,0,10,-37.5
355.0,2023,1,19,90.0
356.0,2006,0,1,
356.0,2006,1,7,600.0
356.0,2006,2,5,-28.57142857142857
356.0,2006,3,4,-20.0
356.0,2007,0,1,-75.0
356.0,2007,1,3,200.0
356.0,2007,2,19,533.3333333333333
356.0,2007,3,10,-47.368421052631575
356.0,2008,0,13,30.0
356.0,2008,1,23,76.92307692307693
356.0,2008,2,7,-69.56521739130434
356.0,2008,3,1,-85.71428571428571
356.0,2009,0,3,200.0
356.0,2009,1,7,133.33333333333331
356.0,2009,2,9,28.57142857142857
356.0,2009,3,8,-11.11111111111111
356.0,2010,0,9,12.5
356.0,2010,1,8,-11.11111111111111
356.0,2010,2,11,37.5
356.0,2010,3,4,-63.63636363636363
356.0,2011,0,2,-50.0
356.0,2011,1,3,50.0
356.0,2011,2,8,166.66666666666669
356.0,2011,3,3,-62.5
356.0,2012,0,5,66.66666666666666
356.0,2012,1,5,0.0
356.0,2012,2,8,60.0
356.0,2012,3,2,-75.0
356.0,2013,0,3,50.0
356.0,2013,1,1,-66.66666666666666
356.0,2013,2,5,400.0
356.0,2013,3,7,40.0
356.0,2014,0,6,-14.285714285714285
356.0,2014,1,9,50.0
356.0,2014,2,44,388.88888888888886
356.0,2014,3,5,-88.63636363636364
356.0,2015,0,6,20.0
356.0,2015,1,4,-33.33333333333333
356.0,2015,2,7,75.0
356.0,2015,3,5,-28.57142857142857
356.0,2016,0,16,220.00000000000003
356.0,2016,1,22,37.5
356.0,2016,2,37,68.18181818181817
356.0,2016,3,12,-67.56756756756756
356.0,2017,0,5,-58.333333333333336
356.0,2017,1,15,200.0
356.0,2017,2,8,-46.666666666666664
356.0,2017,3,19,137.5
356.0,2018,0,17,-10.526315789473683
356.0,2018,1,9,-47.05882352941176
356.0,2018,2,11,22.22222222222222
356.0,2018,3,2,-81.81818181818183
356.0,2019,0,7,250.0
356.0,2019,1,4,-42.857142857142854
356.0,2019,2,8,100.0
356.0,2019,3,2,-75.0
356.0,2020,0,1,-50.0
356.0,2020,1,1,0.0
356.0,2021,0,2,100.0
356.0,2021,1,9,350.0
356.0,2021,2,4,-55.55555555555556
356.0,2021,3,4,0.0
356.0,2022,0,6,50.0
356.0,2022,1,6,0.0
356.0,2022,2,10,66.66666666666666
356.0,2022,3,10,0.0
356.0,2023,0,24,140.0
356.0,2023,1,21,-12.5
401.0,2006,0,1785,
401.0,2006,1,1772,-0.7282913165266106
401.0,2006,2,1474,-16.817155756207676
401.0,2006,3,1579,7.123473541383989
401.0,2007,0,1881,19.126029132362255
401.0,2007,1,1981,5.31632110579479
401.0,2007,2,1900,-4.08884401817264
401.0,2007,3,1709,-10.052631578947368
401.0,2008,0,1645,-3.7448800468110006
401.0,2008,1,1772,7.720364741641338
401.0,2008,2,1526,-13.882618510158013
401.0,2008,3,1347,-11.730013106159895
401.0,2009,0,1759,30.58648849294729
401.0,2009,1,1674,-4.832291074474133
401.0,2009,2,1452,-13.261648745519713
401.0,2009,3,1344,-7.43801652892562
401.0,2010,0,1473,9.598214285714286
401.0,2010,1,1421,-3.5302104548540396
401.0,2010,2,1452,2.1815622800844476
401.0,2010,3,1419,-2.272727272727273
401.0,2011,0,1463,3.10077519379845
401.0,2011,1,1500,2.52904989747095
401.0,2011,2,1198,-20.133333333333333
401.0,2011,3,1320,10.18363939899833
401.0,2012,0,1621,22.803030303030305
401.0,2012,1,1365,-15.792720542874768
401.0,2012,2,1218,-10.76923076923077
401.0,2012,3,1211,-0.5747126436781609
401.0,2013,0,1498,23.699421965317917
401.0,2013,1,1531,2.202937249666222
401.0,2013,2,1532,0.06531678641410843
401.0,2013,3,1356,-11.488250652741515
401.0,2014,0,1595,17.62536873156342
401.0,2014,1,1536,-3.699059561128527
401.0,2014,2,1566,1.953125
401.0,2014,3,1389,-11.302681992337165
401.0,2015,0,1314,-5.399568034557236
401.0,2015,1,1357,3.272450532724505
401.0,2015,2,1350,-0.5158437730287398
401.0,2015,3,1291,-4.37037037037037
401.0,2016,0,1422,10.147172734314484
401.0,2016,1,1480,4.0787623066104075
401.0,2016,2,1454,-1.7567567567567568
401.0,2016,3,1403,-3.5075653370013753
401.0,2017,0,1430,1.924447612259444
401.0,2017,1,1485,3.8461538461538463
401.0,2017,2,1204,-18.92255892255892
401.0,2017,3,1155,-4.069767441860465
401.0,2018,0,1150,-0.4329004329004329
401.0,2018,1,1054,-8.347826086956523
401.0,2018,2,1064,0.9487666034155597
401.0,2018,3,975,-8.364661654135338
401.0,2019,0,1001,2.666666666666667
401.0,2019,1,990,-1.098901098901099
401.0,2019,2,835,-15.656565656565657
401.0,2019,3,713,-14.610778443113773
401.0,2020,0,727,1.9635343618513323
401.0,2020,1,531,-26.960110041265473
401.0,2020,2,618,16.38418079096045
401.0,2020,3,762,23.300970873786408
401.0,2021,0,813,6.692913385826772
401.0,2021,1,849,4.428044280442804
401.0,2021,2,905,6.595995288574794
401.0,2021,3,884,-2.3204419889502765
401.0,2022,0,966,9.276018099547512
401.0,2022,1,1062,9.937888198757763
401.0,2022,2,927,-12.711864406779661
401.0,2022,3,851,-8.198489751887811
401.0,2023,0,911,7.050528789659224
401.0,2023,1,891,-2.1953896816684964
402.0,2006,0,847,
402.0,2006,1,793,-6.375442739079102
402.0,2006,2,760,-4.16141235813367
402.0,2006,3,854,12.368421052631579
402.0,2007,0,961,12.52927400468384
402.0,2007,1,893,-7.075962539021852
402.0,2007,2,753,-15.677491601343785
402.0,2007,3,812,7.835325365205843
402.0,2008,0,822,1.2315270935960592
402.0,2008,1,716,-12.895377128953772
402.0,2008,2,698,-2.5139664804469275
402.0,2008,3,709,1.5759312320916905
402.0,2009,0,743,4.795486600846263
402.0,2009,1,728,-2.0188425302826376
402.0,2009,2,644,-11.538461538461538
402.0,2009,3,609,-5.434782608695652
402.0,2010,0,730,19.868637110016422
402.0,2010,1,736,0.821917808219178
402.0,2010,2,715,-2.8532608695652173
402.0,2010,3,781,9.230769230769232
402.0,2011,0,787,0.7682458386683738
402.0,2011,1,840,6.734434561626429
402.0,2011,2,620,-26.190476190476193
402.0,2011,3,630,1.6129032258064515
402.0,2012,0,681,8.095238095238095
402.0,2012,1,514,-24.52276064610866
402.0,2012,2,500,-2.7237354085603114
402.0,2012,3,476,-4.8
402.0,2013,0,597,25.42016806722689
402.0,2013,1,786,31.65829145728643
402.0,2013,2,774,-1.5267175572519083
402.0,2013,3,650,-16.020671834625322
402.0,2014,0,706,8.615384615384615
402.0,2014,1,674,-4.53257790368272
402.0,2014,2,716,6.231454005934718
402.0,2014,3,589,-17.737430167597765
402.0,2015,0,579,-1.697792869269949
402.0,2015,1,593,2.4179620034542317
402.0,2015,2,579,-2.360876897133221
402.0,2015,3,580,0.17271157167530224
402.0,2016,0,513,-11.551724137931034
402.0,2016,1,531,3.508771929824561
402.0,2016,2,438,-17.51412429378531
402.0,2016,3,500,14.15525114155251
402.0,2017,0,532,6.4
402.0,2017,1,521,-2.0676691729323307
402.0,2017,2,522,0.19193857965451055
402.0,2017,3,570,9.195402298850574
402.0,2018,0,537,-5.7894736842105265
402.0,2018,1,489,-8.938547486033519
402.0,2018,2,438,-10.429447852760736
402.0,2018,3,437,-0.228310502283105
402.0,2019,0,476,8.924485125858125
402.0,2019,1,503,5.6722689075630255
402.0,2019,2,438,-12.922465208747516
402.0,2019,3,349,-20.319634703196346
402.0,2020,0,322,-7.736389684813753
402.0,2020,1,252,-21.73913043478261
402.0,2020,2,205,-18.650793650793652
402.0,2020,3,226,10.24390243902439
402.0,2021,0,356,57.52212389380531
402.0,2021,1,365,2.528089887640449
